hhID,indivID,age,gender,hhRel,hhType
58,360,51,0,Married,HF1
57,333,45,1,Married,HF1
57,298,37,0,Married,HF1
56,406,59,1,Married,HF1
56,361,51,0,Married,HF1
63,492,77,1,Married,HF1
63,522,82,0,Married,HF1
62,329,45,1,Married,HF1
62,290,36,0,Married,HF1
61,513,77,1,Married,HF1
61,529,82,0,Married,HF1
60,501,76,1,Married,HF1
60,523,83,0,Married,HF1
68,319,46,1,Married,HF1
68,224,31,0,Married,HF1
69,495,76,1,Married,HF1
69,560,86,0,Married,HF1
70,516,76,1,Married,HF1
70,559,90,0,Married,HF1
71,503,75,1,Married,HF1
71,558,91,0,Married,HF1
64,494,75,1,Married,HF1
64,553,91,0,Married,HF1
65,450,70,1,Married,HF1
65,554,92,0,Married,HF1
66,454,69,1,Married,HF1
66,555,92,0,Married,HF1
67,321,47,1,Married,HF1
67,556,96,0,Married,HF1
76,334,47,1,Married,HF1
76,557,97,0,Married,HF1
77,270,42,1,Married,HF3
77,281,40,0,Married,HF3
77,115,12,0,U15Child,HF3
77,145,19,1,Student,HF3
77,150,15,0,Student,HF3
77,143,15,1,Student,HF3
77,137,18,1,Student,HF3
77,138,18,1,Student,HF3
78,258,43,1,Married,HF3
78,285,40,0,Married,HF3
78,6,11,1,U15Child,HF3
78,139,20,1,Student,HF3
78,154,16,0,Student,HF3
79,313,45,1,Married,HF3
79,356,45,0,Married,HF3
79,66,12,1,U15Child,HF3
79,142,22,1,Student,HF3
79,144,16,1,Student,HF3
72,328,46,1,Married,HF1
72,561,97,0,Married,HF1
73,125,18,1,Married,HF1
73,123,23,1,Married,HF1
74,121,18,1,Married,HF1
74,122,23,1,Married,HF1
85,267,43,1,Married,HF4
85,277,41,0,Married,HF4
85,73,13,0,U15Child,HF4
85,157,19,1,O15Child,HF4
84,309,48,1,Married,HF4
84,364,45,0,Married,HF4
84,1,13,1,U15Child,HF4
84,180,19,0,O15Child,HF4
87,124,20,1,Married,HF5
87,132,18,0,Married,HF5
87,113,2,0,U15Child,HF5
87,70,0,0,U15Child,HF5
87,82,2,0,U15Child,HF5
87,5,0,1,U15Child,HF5
87,47,1,1,U15Child,HF5
87,22,2,1,U15Child,HF5
87,10,0,1,U15Child,HF5
87,39,1,1,U15Child,HF5
87,45,0,1,U15Child,HF5
87,48,1,1,U15Child,HF5
86,126,19,1,Married,HF5
86,128,19,0,Married,HF5
86,64,3,1,U15Child,HF5
86,107,0,0,U15Child,HF5
86,108,2,0,U15Child,HF5
86,87,3,0,U15Child,HF5
81,312,45,1,Married,HF3
81,289,40,0,Married,HF3
81,67,11,1,U15Child,HF3
81,141,22,1,Student,HF3
81,146,16,1,Student,HF3
80,327,49,1,Married,HF3
80,346,46,0,Married,HF3
80,25,13,1,U15Child,HF3
80,147,23,1,Student,HF3
80,140,18,1,Student,HF3
83,308,50,1,Married,HF4
83,344,46,0,Married,HF4
83,91,13,0,U15Child,HF4
83,184,22,0,O15Child,HF4
82,331,48,1,Married,HF4
82,359,46,0,Married,HF4
82,96,13,0,U15Child,HF4
82,242,25,0,O15Child,HF4
93,120,21,1,Married,HF5
93,129,20,0,Married,HF5
93,90,4,0,U15Child,HF5
93,68,2,0,U15Child,HF5
93,94,3,0,U15Child,HF5
93,111,1,0,U15Child,HF5
92,197,29,1,Married,HF5
92,212,25,0,Married,HF5
92,40,5,1,U15Child,HF5
92,76,2,0,U15Child,HF5
92,80,6,0,U15Child,HF5
92,103,6,0,U15Child,HF5
95,127,23,1,Married,HF5
95,130,20,0,Married,HF5
95,49,4,1,U15Child,HF5
95,98,2,0,U15Child,HF5
95,13,0,1,U15Child,HF5
94,206,26,1,Married,HF5
94,131,23,0,Married,HF5
94,116,7,0,U15Child,HF5
94,77,3,0,U15Child,HF5
94,104,7,0,U15Child,HF5
89,204,25,1,Married,HF5
89,220,26,0,Married,HF5
89,69,9,0,U15Child,HF5
89,81,3,0,U15Child,HF5
89,72,8,0,U15Child,HF5
88,191,28,1,Married,HF5
88,217,26,0,Married,HF5
88,58,5,1,U15Child,HF5
88,114,5,0,U15Child,HF5
88,18,0,1,U15Child,HF5
91,203,25,1,Married,HF5
91,215,26,0,Married,HF5
91,71,9,0,U15Child,HF5
91,2,0,1,U15Child,HF5
91,60,0,1,U15Child,HF5
90,202,26,1,Married,HF5
90,213,25,0,Married,HF5
90,100,8,0,U15Child,HF5
90,7,1,1,U15Child,HF5
90,19,1,1,U15Child,HF5
102,207,28,1,Married,HF5
102,225,26,0,Married,HF5
102,36,6,1,U15Child,HF5
102,11,1,1,U15Child,HF5
102,27,1,1,U15Child,HF5
103,208,25,1,Married,HF5
103,229,25,0,Married,HF5
103,41,5,1,U15Child,HF5
103,37,2,1,U15Child,HF5
103,63,2,1,U15Child,HF5
100,209,30,1,Married,HF5
100,216,27,0,Married,HF5
100,74,9,0,U15Child,HF5
100,53,3,1,U15Child,HF5
101,201,28,1,Married,HF5
101,211,27,0,Married,HF5
101,12,7,1,U15Child,HF5
101,61,3,1,U15Child,HF5
98,205,31,1,Married,HF5
98,223,28,0,Married,HF5
98,38,7,1,U15Child,HF5
98,17,4,1,U15Child,HF5
99,196,29,1,Married,HF5
99,221,29,0,Married,HF5
99,118,9,0,U15Child,HF5
99,31,4,1,U15Child,HF5
96,200,31,1,Married,HF5
96,226,31,0,Married,HF5
96,14,8,1,U15Child,HF5
96,32,4,1,U15Child,HF5
97,198,32,1,Married,HF5
97,218,29,0,Married,HF5
97,52,7,1,U15Child,HF5
110,194,33,1,Married,HF5
110,230,30,0,Married,HF5
110,79,10,0,U15Child,HF5
111,254,38,1,Married,HF5
111,282,38,0,Married,HF5
111,50,9,1,U15Child,HF5
108,255,38,1,Married,HF5
108,284,38,0,Married,HF5
108,105,11,0,U15Child,HF5
109,199,28,1,Married,HF5
109,232,27,0,Married,HF5
109,86,9,0,U15Child,HF5
106,266,39,1,Married,HF5
106,275,39,0,Married,HF5
106,26,10,1,U15Child,HF5
107,250,35,1,Married,HF5
107,210,32,0,Married,HF5
107,88,10,0,U15Child,HF5
104,251,38,1,Married,HF5
104,283,37,0,Married,HF5
104,99,11,0,U15Child,HF5
105,273,38,1,Married,HF5
105,280,37,0,Married,HF5
105,59,8,1,U15Child,HF5
119,249,35,1,Married,HF5
119,228,32,0,Married,HF5
119,29,8,1,U15Child,HF5
118,263,35,1,Married,HF5
118,222,33,0,Married,HF5
118,83,11,0,U15Child,HF5
117,268,39,1,Married,HF5
117,279,39,0,Married,HF5
117,97,12,0,U15Child,HF5
116,269,39,1,Married,HF5
116,286,36,0,Married,HF5
116,95,11,0,U15Child,HF5
115,257,38,1,Married,HF5
115,288,36,0,Married,HF5
115,46,8,1,U15Child,HF5
114,262,38,1,Married,HF5
114,291,37,0,Married,HF5
114,110,11,0,U15Child,HF5
113,261,38,1,Married,HF5
113,214,33,0,Married,HF5
113,28,8,1,U15Child,HF5
112,252,41,1,Married,HF5
112,287,39,0,Married,HF5
112,57,10,1,U15Child,HF5
127,256,40,1,Married,HF5
127,293,37,0,Married,HF5
127,35,9,1,U15Child,HF5
126,271,40,1,Married,HF5
126,278,40,0,Married,HF5
126,78,13,0,U15Child,HF5
125,259,41,1,Married,HF5
125,276,40,0,Married,HF5
125,4,12,1,U15Child,HF5
124,253,42,1,Married,HF5
124,295,39,0,Married,HF5
124,106,12,0,U15Child,HF5
123,260,41,1,Married,HF5
123,274,41,0,Married,HF5
123,85,13,0,U15Child,HF5
122,264,42,1,Married,HF5
122,294,37,0,Married,HF5
122,109,11,0,U15Child,HF5
121,265,42,1,Married,HF5
121,296,42,0,Married,HF5
121,34,12,1,U15Child,HF5
120,272,43,1,Married,HF5
120,297,39,0,Married,HF5
120,62,10,1,U15Child,HF5
137,335,50,1,Married,HF8
137,338,48,0,Married,HF8
137,172,20,1,O15Child,HF8
137,179,15,0,O15Child,HF8
137,178,16,0,O15Child,HF8
137,163,16,1,O15Child,HF8
136,317,51,1,Married,HF8
136,342,47,0,Married,HF8
136,246,27,0,O15Child,HF8
136,183,16,0,O15Child,HF8
136,166,16,1,O15Child,HF8
139,325,45,1,Married,HF8
139,292,40,0,Married,HF8
139,175,18,1,O15Child,HF8
139,160,15,1,O15Child,HF8
139,169,17,1,O15Child,HF8
138,311,46,1,Married,HF8
138,352,46,0,Married,HF8
138,243,25,0,O15Child,HF8
138,155,18,1,O15Child,HF8
141,337,51,1,Married,HF8
141,350,47,0,Married,HF8
141,162,19,1,O15Child,HF8
140,336,51,1,Married,HF8
140,362,46,0,Married,HF8
140,158,19,1,O15Child,HF8
143,322,51,1,Married,HF8
143,347,47,0,Married,HF8
143,248,29,0,O15Child,HF8
142,330,51,1,Married,HF8
142,370,47,0,Married,HF8
142,156,20,1,O15Child,HF8
129,314,52,1,Married,HF6
129,348,50,0,Married,HF6
129,148,20,0,Student,HF6
129,171,22,1,O15Child,HF6
128,332,52,1,Married,HF6
128,343,49,0,Married,HF6
128,153,19,0,Student,HF6
128,164,21,1,O15Child,HF6
131,316,53,1,Married,HF6
131,354,50,0,Married,HF6
131,149,20,0,Student,HF6
131,170,22,1,O15Child,HF6
130,310,47,1,Married,HF6
130,363,48,0,Married,HF6
130,151,16,0,Student,HF6
130,161,20,1,O15Child,HF6
133,324,53,1,Married,HF8
133,341,52,0,Married,HF8
133,168,22,1,O15Child,HF8
132,408,55,1,Married,HF6
132,339,53,0,Married,HF6
132,152,23,0,Student,HF6
132,173,22,1,O15Child,HF6
135,407,55,1,Married,HF8
135,340,51,0,Married,HF8
135,247,29,0,O15Child,HF8
134,393,55,1,Married,HF8
134,419,55,0,Married,HF8
134,167,22,1,O15Child,HF8
152,135,18,0,LoneParent,HF12
152,112,2,0,U15Child,HF12
152,9,2,1,U15Child,HF12
152,56,2,1,U15Child,HF12
153,136,19,0,LoneParent,HF12
153,102,3,0,U15Child,HF12
153,84,3,0,U15Child,HF12
153,92,3,0,U15Child,HF12
153,117,0,0,U15Child,HF12
154,133,20,0,LoneParent,HF12
154,55,4,1,U15Child,HF12
155,134,20,0,LoneParent,HF12
155,101,4,0,U15Child,HF12
156,237,27,0,LoneParent,HF12
156,119,9,0,U15Child,HF12
156,89,5,0,U15Child,HF12
156,75,8,0,U15Child,HF12
156,44,3,1,U15Child,HF12
157,236,27,0,LoneParent,HF12
157,15,7,1,U15Child,HF12
157,93,6,0,U15Child,HF12
157,54,3,1,U15Child,HF12
157,51,4,1,U15Child,HF12
158,234,27,0,LoneParent,HF12
158,23,7,1,U15Child,HF12
159,238,28,0,LoneParent,HF12
159,43,7,1,U15Child,HF12
144,384,55,1,Married,HF8
144,418,55,0,Married,HF8
144,245,32,0,O15Child,HF8
145,391,55,1,Married,HF8
145,372,53,0,Married,HF8
145,244,32,0,O15Child,HF8
146,403,57,1,Married,HF8
146,409,56,0,Married,HF8
146,176,22,1,O15Child,HF8
147,404,58,1,Married,HF8
147,413,57,0,Married,HF8
147,159,23,1,O15Child,HF8
148,373,45,0,LoneParent,HF11
148,16,13,1,U15Child,HF11
148,182,21,0,O15Child,HF11
148,3,5,1,U15Child,HF11
149,374,45,0,LoneParent,HF11
149,21,13,1,U15Child,HF11
149,181,21,0,O15Child,HF11
150,375,48,0,LoneParent,HF11
150,65,13,1,U15Child,HF11
150,165,20,1,O15Child,HF11
151,233,30,0,LoneParent,HF12
151,8,8,1,U15Child,HF12
171,432,55,1,Relative,HF16
171,431,55,1,Relative,HF16
170,430,60,1,Relative,HF16
170,429,55,1,Relative,HF16
169,428,59,0,LoneParent,HF15
169,174,23,1,O15Child,HF15
168,427,61,0,LoneParent,HF15
168,177,23,1,O15Child,HF15
175,545,82,0,LonePerson,NF
174,376,46,0,Relative,HF16
174,378,51,0,Relative,HF16
173,377,48,0,Relative,HF16
173,568,16,1,Relative,HF16
172,569,63,1,Relative,HF16
172,570,64,1,Relative,HF16
163,235,33,0,LoneParent,HF12
163,30,8,1,U15Child,HF12
162,300,35,0,LoneParent,HF12
162,33,8,1,U15Child,HF12
161,301,35,0,LoneParent,HF12
161,42,8,1,U15Child,HF12
160,299,38,0,LoneParent,HF12
160,24,10,1,U15Child,HF12
167,426,63,0,LoneParent,HF15
167,239,26,1,O15Child,HF15
166,534,77,0,LoneParent,HF15
166,240,28,1,O15Child,HF15
165,533,82,0,LoneParent,HF15
165,241,33,1,O15Child,HF15
164,302,40,0,LoneParent,HF12
164,20,12,1,U15Child,HF12
186,551,79,0,LonePerson,NF
187,379,48,1,LonePerson,NF
184,487,68,0,LonePerson,NF
185,307,35,1,LonePerson,NF
190,483,68,0,LonePerson,NF
191,445,59,0,LonePerson,NF
188,539,78,1,LonePerson,NF
189,567,98,0,LonePerson,NF
178,446,63,0,LonePerson,NF
179,433,60,1,LonePerson,NF
176,443,63,0,LonePerson,NF
177,438,59,1,LonePerson,NF
182,543,78,0,LonePerson,NF
183,564,88,0,LonePerson,NF
180,442,61,0,LonePerson,NF
181,542,77,0,LonePerson,NF
205,548,78,0,LonePerson,NF
204,305,37,1,LonePerson,NF
207,488,66,0,LonePerson,NF
206,547,80,0,LonePerson,NF
201,540,83,1,LonePerson,NF
200,566,97,0,LonePerson,NF
203,380,46,1,LonePerson,NF
202,306,40,1,LonePerson,NF
197,477,65,0,LonePerson,NF
196,546,82,0,LonePerson,NF
199,562,87,0,LonePerson,NF
198,486,70,0,LonePerson,NF
193,481,69,0,LonePerson,NF
192,552,76,0,LonePerson,NF
195,434,57,1,LonePerson,NF
194,550,79,0,LonePerson,NF
220,436,55,1,LonePerson,NF
221,480,68,0,LonePerson,NF
222,476,72,0,LonePerson,NF
223,482,66,0,LonePerson,NF
216,536,76,1,LonePerson,NF
217,489,65,0,LonePerson,NF
218,440,56,1,LonePerson,NF
219,491,65,0,LonePerson,NF
212,537,78,1,LonePerson,NF
213,435,59,1,LonePerson,NF
214,485,70,0,LonePerson,NF
215,541,82,0,LonePerson,NF
208,490,67,0,LonePerson,NF
209,381,51,1,LonePerson,NF
210,444,59,0,LonePerson,NF
211,439,55,1,LonePerson,NF
239,549,80,0,LonePerson,NF
238,382,45,1,LonePerson,NF
237,538,77,1,LonePerson,NF
236,303,40,1,LonePerson,NF
235,437,56,1,LonePerson,NF
234,544,83,0,LonePerson,NF
233,478,66,0,LonePerson,NF
232,479,72,0,LonePerson,NF
231,304,37,1,LonePerson,NF
230,565,87,0,LonePerson,NF
229,441,63,0,LonePerson,NF
228,484,68,0,LonePerson,NF
227,563,96,0,LonePerson,NF
226,189,20,0,GroupHhold,NF
226,185,23,0,GroupHhold,NF
225,186,23,0,GroupHhold,NF
225,188,23,0,GroupHhold,NF
224,187,16,0,GroupHhold,NF
224,190,19,0,GroupHhold,NF
