hhID,indivID,age,gender,hhRel,hhType
76,218,48,0,Married,HF8
76,105,25,1,O15Child,HF8
76,39,15,1,O15Child,HF8
77,202,48,1,Married,HF8
77,234,48,0,Married,HF8
77,108,26,0,O15Child,HF8
78,214,51,1,Married,HF8
78,232,48,0,Married,HF8
78,106,27,1,O15Child,HF8
79,208,48,1,Married,HF8
79,231,48,0,Married,HF8
79,109,27,0,O15Child,HF8
72,201,49,1,Married,HF7
72,226,47,0,Married,HF7
72,36,17,0,Student,HF7
73,207,52,1,Married,HF7
73,236,49,0,Married,HF7
73,37,19,0,Student,HF7
74,199,45,1,Married,HF7
74,166,41,0,Married,HF7
74,35,15,0,Student,HF7
75,216,53,1,Married,HF7
75,217,50,0,Married,HF7
75,34,22,0,Student,HF7
85,174,39,0,LoneParent,HF12
85,14,8,0,U15Child,HF12
84,172,39,0,LoneParent,HF12
84,7,3,1,U15Child,HF12
87,173,42,0,LoneParent,HF12
87,15,11,0,U15Child,HF12
86,238,45,0,LoneParent,HF12
86,4,11,1,U15Child,HF12
81,212,53,1,Married,HF8
81,219,50,0,Married,HF8
81,104,30,1,O15Child,HF8
80,275,56,1,Married,HF8
80,223,53,0,Married,HF8
80,107,32,0,O15Child,HF8
83,239,52,0,LoneParent,HF12
83,11,11,1,U15Child,HF12
82,237,52,0,LoneParent,HF12
82,5,12,1,U15Child,HF12
93,308,57,1,LonePerson,NF
92,325,62,0,LonePerson,NF
95,327,63,0,LonePerson,NF
94,365,73,0,LonePerson,NF
89,243,46,0,Relative,HF16
89,46,16,0,Relative,HF16
88,50,21,0,Relative,HF16
88,49,23,0,Relative,HF16
91,48,15,0,Relative,HF16
91,47,17,0,Relative,HF16
90,245,53,0,Relative,HF16
90,45,15,0,Relative,HF16
102,154,28,0,LonePerson,NF
103,312,57,1,LonePerson,NF
100,378,75,1,LonePerson,NF
101,379,79,0,LonePerson,NF
98,146,31,0,LonePerson,NF
99,326,63,0,LonePerson,NF
96,150,32,0,LonePerson,NF
97,132,33,1,LonePerson,NF
110,359,70,0,LonePerson,NF
111,193,41,0,LonePerson,NF
108,314,61,1,LonePerson,NF
109,80,22,0,LonePerson,NF
106,247,52,1,LonePerson,NF
107,257,45,1,LonePerson,NF
104,259,53,1,LonePerson,NF
105,313,61,1,LonePerson,NF
119,358,69,0,LonePerson,NF
118,151,33,0,LonePerson,NF
117,307,62,1,LonePerson,NF
116,360,65,0,LonePerson,NF
115,141,29,0,LonePerson,NF
114,252,49,1,LonePerson,NF
113,194,43,0,LonePerson,NF
112,197,35,0,LonePerson,NF
127,149,27,0,LonePerson,NF
126,187,42,1,LonePerson,NF
125,176,43,1,LonePerson,NF
124,322,63,0,LonePerson,NF
123,74,17,1,LonePerson,NF
122,357,66,0,LonePerson,NF
121,138,31,1,LonePerson,NF
120,267,49,0,LonePerson,NF
137,318,62,0,LonePerson,NF
136,264,47,0,LonePerson,NF
139,139,30,1,LonePerson,NF
138,254,49,1,LonePerson,NF
141,192,42,0,LonePerson,NF
140,310,57,1,LonePerson,NF
143,380,78,0,LonePerson,NF
142,75,16,1,LonePerson,NF
129,323,55,0,LonePerson,NF
128,198,39,0,LonePerson,NF
131,321,59,0,LonePerson,NF
130,131,30,1,LonePerson,NF
133,261,48,0,LonePerson,NF
132,142,30,0,LonePerson,NF
135,130,33,1,LonePerson,NF
134,309,60,1,LonePerson,NF
152,153,25,0,LonePerson,NF
153,147,33,0,LonePerson,NF
154,135,28,1,LonePerson,NF
155,248,51,1,LonePerson,NF
156,177,39,1,LonePerson,NF
157,183,39,1,LonePerson,NF
158,143,32,0,LonePerson,NF
159,253,53,1,LonePerson,NF
144,317,63,1,LonePerson,NF
145,180,41,1,LonePerson,NF
146,351,68,1,LonePerson,NF
147,78,18,0,LonePerson,NF
148,361,68,0,LonePerson,NF
149,385,75,0,LonePerson,NF
150,128,30,1,LonePerson,NF
151,134,27,1,LonePerson,NF
171,71,23,1,LonePerson,NF
170,249,48,1,LonePerson,NF
169,73,15,1,LonePerson,NF
168,263,50,0,LonePerson,NF
175,381,79,0,LonePerson,NF
174,137,32,1,LonePerson,NF
173,251,47,1,LonePerson,NF
172,129,28,1,LonePerson,NF
163,324,61,0,LonePerson,NF
162,144,28,0,LonePerson,NF
161,250,45,1,LonePerson,NF
160,189,43,1,LonePerson,NF
167,195,37,0,LonePerson,NF
166,179,39,1,LonePerson,NF
165,76,22,0,LonePerson,NF
164,319,55,0,LonePerson,NF
186,354,69,1,LonePerson,NF
187,350,70,1,LonePerson,NF
184,320,56,0,LonePerson,NF
185,383,81,0,LonePerson,NF
190,266,45,0,LonePerson,NF
191,315,60,1,LonePerson,NF
188,311,61,1,LonePerson,NF
189,362,71,0,LonePerson,NF
178,182,35,1,LonePerson,NF
179,265,46,0,LonePerson,NF
176,382,81,0,LonePerson,NF
177,178,42,1,LonePerson,NF
182,377,75,1,LonePerson,NF
183,352,73,1,LonePerson,NF
180,72,20,1,LonePerson,NF
181,355,70,1,LonePerson,NF
205,363,66,0,LonePerson,NF
204,255,53,1,LonePerson,NF
207,191,35,0,LonePerson,NF
206,181,36,1,LonePerson,NF
201,262,53,0,LonePerson,NF
200,145,32,0,LonePerson,NF
203,316,58,1,LonePerson,NF
202,190,43,0,LonePerson,NF
197,152,30,0,LonePerson,NF
196,260,51,1,LonePerson,NF
199,386,77,0,LonePerson,NF
198,175,41,1,LonePerson,NF
193,376,80,1,LonePerson,NF
192,155,28,0,LonePerson,NF
195,136,28,1,LonePerson,NF
194,268,45,0,LonePerson,NF
220,188,38,1,LonePerson,NF
221,258,47,1,LonePerson,NF
222,384,77,0,LonePerson,NF
223,196,38,0,LonePerson,NF
216,353,69,1,LonePerson,NF
217,364,71,0,LonePerson,NF
218,133,29,1,LonePerson,NF
219,77,21,0,LonePerson,NF
212,184,43,1,LonePerson,NF
213,246,46,1,LonePerson,NF
214,256,47,1,LonePerson,NF
215,148,26,0,LonePerson,NF
208,356,67,0,LonePerson,NF
209,79,19,0,LonePerson,NF
210,140,31,0,LonePerson,NF
211,185,36,1,LonePerson,NF
239,186,36,1,LonePerson,NF
238,62,18,1,GroupHhold,NF
238,120,30,1,GroupHhold,NF
237,125,27,0,GroupHhold,NF
237,68,16,0,GroupHhold,NF
236,126,32,0,GroupHhold,NF
236,121,29,1,GroupHhold,NF
235,51,15,1,GroupHhold,NF
235,54,15,1,GroupHhold,NF
234,303,55,0,GroupHhold,NF
234,70,20,0,GroupHhold,NF
233,58,23,1,GroupHhold,NF
233,66,19,0,GroupHhold,NF
232,63,15,0,GroupHhold,NF
232,304,59,0,GroupHhold,NF
231,116,30,1,GroupHhold,NF
231,60,18,1,GroupHhold,NF
230,52,15,1,GroupHhold,NF
230,114,27,1,GroupHhold,NF
229,61,18,1,GroupHhold,NF
229,118,28,1,GroupHhold,NF
228,122,26,1,GroupHhold,NF
228,53,22,1,GroupHhold,NF
227,64,15,0,GroupHhold,NF
227,57,17,1,GroupHhold,NF
226,123,25,1,GroupHhold,NF
226,127,26,0,GroupHhold,NF
225,124,33,0,GroupHhold,NF
225,113,26,1,GroupHhold,NF
224,69,23,0,GroupHhold,NF
224,65,21,0,GroupHhold,NF
240,119,27,1,GroupHhold,NF
240,117,25,1,GroupHhold,NF
241,115,30,1,GroupHhold,NF
241,305,61,0,GroupHhold,NF
