hhID,indivID,age,gender,hhRel,hhType
85,10,2,1,U15Child,HF5
84,37,18,1,Married,HF5
84,46,18,0,Married,HF5
84,15,2,0,U15Child,HF5
84,18,1,0,U15Child,HF5
87,173,25,1,Married,HF5
87,39,21,0,Married,HF5
87,22,2,0,U15Child,HF5
87,30,1,0,U15Child,HF5
86,163,26,1,Married,HF5
86,187,25,0,Married,HF5
86,29,2,0,U15Child,HF5
81,279,36,1,Married,HF4
81,190,32,0,Married,HF4
81,16,7,0,U15Child,HF4
81,364,45,0,O15Child,HF4
80,272,40,1,Married,HF4
80,285,37,0,Married,HF4
80,13,12,1,U15Child,HF4
80,62,16,0,O15Child,HF4
83,273,39,1,Married,HF4
83,287,39,0,Married,HF4
83,17,10,0,U15Child,HF4
83,66,16,0,O15Child,HF4
82,271,41,1,Married,HF4
82,294,39,0,Married,HF4
82,21,10,0,U15Child,HF4
82,64,17,0,O15Child,HF4
93,36,20,1,Married,HF5
93,41,20,0,Married,HF5
93,4,3,1,U15Child,HF5
92,162,27,1,Married,HF5
92,42,22,0,Married,HF5
92,6,3,1,U15Child,HF5
95,164,25,1,Married,HF5
95,43,23,0,Married,HF5
95,25,2,0,U15Child,HF5
94,154,29,1,Married,HF5
94,184,27,0,Married,HF5
94,14,5,1,U15Child,HF5
89,160,26,1,Married,HF5
89,44,23,0,Married,HF5
89,8,4,1,U15Child,HF5
88,170,31,1,Married,HF5
88,188,28,0,Married,HF5
88,23,3,0,U15Child,HF5
91,157,30,1,Married,HF5
91,178,28,0,Married,HF5
91,11,6,1,U15Child,HF5
90,155,29,1,Married,HF5
90,177,29,0,Married,HF5
90,20,4,0,U15Child,HF5
102,278,40,1,Married,HF7
102,286,40,0,Married,HF7
102,52,18,0,Student,HF7
103,270,36,1,Married,HF8
103,293,35,0,Married,HF8
103,65,15,0,O15Child,HF8
103,59,15,1,O15Child,HF8
100,282,40,1,Married,HF7
100,291,37,0,Married,HF7
100,50,17,0,Student,HF7
101,280,42,1,Married,HF7
101,296,39,0,Married,HF7
101,49,18,0,Student,HF7
98,171,32,1,Married,HF5
98,186,30,0,Married,HF5
98,3,7,1,U15Child,HF5
99,269,42,1,Married,HF7
99,290,42,0,Married,HF7
99,51,20,0,Student,HF7
96,165,32,1,Married,HF5
96,189,30,0,Married,HF5
96,24,5,0,U15Child,HF5
97,174,33,1,Married,HF5
97,182,31,0,Married,HF5
97,5,8,1,U15Child,HF5
110,301,35,0,LoneParent,HF12
110,27,9,0,U15Child,HF12
110,28,1,0,U15Child,HF12
111,354,46,1,LoneParent,HF15
111,61,23,1,O15Child,HF15
108,300,37,0,LoneParent,HF12
108,31,9,0,U15Child,HF12
109,302,40,0,LoneParent,HF12
109,26,10,0,U15Child,HF12
106,332,48,1,Married,HF8
106,341,46,0,Married,HF8
106,63,20,0,O15Child,HF8
106,54,18,1,O15Child,HF8
106,58,22,1,O15Child,HF8
106,365,45,0,O15Child,HF8
107,359,46,0,LoneParent,HF12
107,32,13,0,U15Child,HF12
104,322,46,1,Married,HF8
104,353,45,0,Married,HF8
104,68,19,0,O15Child,HF8
104,56,18,1,O15Child,HF8
104,206,26,0,Relative,HF8
105,325,50,1,Married,HF8
105,339,46,0,Married,HF8
105,67,23,0,O15Child,HF8
105,55,20,1,O15Child,HF8
119,355,50,1,LoneParent,HF15
119,195,26,0,O15Child,HF15
118,357,51,0,LoneParent,HF15
118,197,30,0,O15Child,HF15
117,358,51,0,LoneParent,HF15
117,60,23,1,O15Child,HF15
116,356,51,1,LoneParent,HF15
116,196,30,0,O15Child,HF15
115,462,65,0,LoneParent,HF15
115,194,25,1,O15Child,HF15
114,464,66,0,LoneParent,HF15
114,363,48,0,O15Child,HF15
113,465,70,0,LoneParent,HF15
113,193,27,1,O15Child,HF15
112,463,73,0,LoneParent,HF15
112,192,28,1,O15Child,HF15
127,72,23,1,Relative,HF16
127,204,29,0,Relative,HF16
126,200,33,1,Relative,HF16
126,422,58,0,Relative,HF16
125,495,78,0,LoneParent,HF15
125,305,35,1,O15Child,HF15
124,494,79,0,LoneParent,HF15
124,303,40,1,O15Child,HF15
123,496,80,0,LoneParent,HF15
123,304,43,1,O15Child,HF15
122,509,87,0,LoneParent,HF15
122,360,46,1,O15Child,HF15
121,508,88,0,LoneParent,HF15
121,362,46,1,O15Child,HF15
120,510,91,0,LoneParent,HF15
120,361,49,1,O15Child,HF15
137,379,52,0,LonePerson,NF
136,149,21,1,LonePerson,NF
139,312,43,1,LonePerson,NF
138,243,30,1,LonePerson,NF
141,497,80,1,LonePerson,NF
140,250,32,1,LonePerson,NF
143,430,58,0,LonePerson,NF
142,248,28,1,LonePerson,NF
129,73,16,1,Relative,HF16
129,208,32,0,Relative,HF16
129,198,32,1,Relative,HF16
128,203,26,1,Relative,HF16
128,421,63,0,Relative,HF16
131,70,16,1,Relative,HF16
131,207,31,0,Relative,HF16
130,69,23,1,Relative,HF16
130,205,28,0,Relative,HF16
133,423,56,1,LonePerson,NF
132,374,46,0,LonePerson,NF
135,252,27,1,LonePerson,NF
134,263,29,0,LonePerson,NF
152,309,41,1,LonePerson,NF
153,375,51,0,LonePerson,NF
154,308,35,1,LonePerson,NF
155,499,80,1,LonePerson,NF
156,245,30,1,LonePerson,NF
157,152,20,0,LonePerson,NF
158,500,80,0,LonePerson,NF
159,319,43,0,LonePerson,NF
144,256,26,0,LonePerson,NF
145,428,56,0,LonePerson,NF
146,504,83,0,LonePerson,NF
147,267,25,0,LonePerson,NF
148,466,65,1,LonePerson,NF
149,262,30,0,LonePerson,NF
150,257,31,0,LonePerson,NF
151,306,42,1,LonePerson,NF
171,432,58,0,LonePerson,NF
170,472,65,1,LonePerson,NF
169,148,15,1,LonePerson,NF
168,249,26,1,LonePerson,NF
175,236,31,1,LonePerson,NF
174,261,26,0,LonePerson,NF
173,367,47,1,LonePerson,NF
172,475,71,0,LonePerson,NF
163,376,47,0,LonePerson,NF
162,502,83,0,LonePerson,NF
161,426,62,1,LonePerson,NF
160,237,33,1,LonePerson,NF
167,369,50,1,LonePerson,NF
166,429,60,0,LonePerson,NF
165,240,31,1,LonePerson,NF
164,150,22,1,LonePerson,NF
186,316,35,1,LonePerson,NF
187,317,35,0,LonePerson,NF
184,247,29,1,LonePerson,NF
185,244,27,1,LonePerson,NF
190,474,70,0,LonePerson,NF
191,238,27,1,LonePerson,NF
188,147,17,1,LonePerson,NF
189,260,28,0,LonePerson,NF
178,315,35,1,LonePerson,NF
179,311,43,1,LonePerson,NF
176,425,62,1,LonePerson,NF
177,254,27,1,LonePerson,NF
182,239,31,1,LonePerson,NF
183,372,53,1,LonePerson,NF
180,471,65,1,LonePerson,NF
181,151,16,0,LonePerson,NF
205,470,68,1,LonePerson,NF
204,433,58,0,LonePerson,NF
207,251,33,1,LonePerson,NF
206,434,55,0,LonePerson,NF
201,378,48,0,LonePerson,NF
200,478,72,0,LonePerson,NF
203,368,45,1,LonePerson,NF
202,265,27,0,LonePerson,NF
197,313,36,1,LonePerson,NF
196,371,52,1,LonePerson,NF
199,264,29,0,LonePerson,NF
198,498,79,1,LonePerson,NF
193,467,66,1,LonePerson,NF
192,307,35,1,LonePerson,NF
195,310,39,1,LonePerson,NF
194,320,37,0,LonePerson,NF
220,266,30,0,LonePerson,NF
221,242,29,1,LonePerson,NF
222,501,79,0,LonePerson,NF
223,241,27,1,LonePerson,NF
216,476,67,0,LonePerson,NF
217,373,52,1,LonePerson,NF
218,427,58,1,LonePerson,NF
219,253,25,1,LonePerson,NF
212,258,31,0,LonePerson,NF
213,259,25,0,LonePerson,NF
214,431,57,0,LonePerson,NF
215,153,22,0,LonePerson,NF
208,370,45,1,LonePerson,NF
209,468,67,1,LonePerson,NF
210,424,58,1,LonePerson,NF
211,366,50,1,LonePerson,NF
239,255,26,1,LonePerson,NF
238,473,73,1,LonePerson,NF
237,469,70,1,LonePerson,NF
236,377,51,0,LonePerson,NF
235,318,43,0,LonePerson,NF
234,246,26,1,LonePerson,NF
233,477,71,0,LonePerson,NF
232,314,38,1,LonePerson,NF
231,503,83,0,LonePerson,NF
230,515,41,0,LonePerson,NF
229,516,54,0,LonePerson,NF
228,517,70,0,LonePerson,NF
227,102,21,1,GroupHhold,NF
227,211,31,1,GroupHhold,NF
226,82,23,1,GroupHhold,NF
226,124,17,0,GroupHhold,NF
225,78,16,1,GroupHhold,NF
225,81,22,1,GroupHhold,NF
224,145,15,0,GroupHhold,NF
224,85,15,1,GroupHhold,NF
254,219,26,1,GroupHhold,NF
254,107,18,1,GroupHhold,NF
255,223,26,1,GroupHhold,NF
255,227,27,1,GroupHhold,NF
252,74,23,1,GroupHhold,NF
252,121,21,0,GroupHhold,NF
253,226,33,1,GroupHhold,NF
253,125,19,0,GroupHhold,NF
250,89,21,1,GroupHhold,NF
250,216,31,1,GroupHhold,NF
251,118,16,0,GroupHhold,NF
251,138,18,0,GroupHhold,NF
248,221,26,1,GroupHhold,NF
248,75,19,1,GroupHhold,NF
249,110,19,1,GroupHhold,NF
249,95,19,1,GroupHhold,NF
246,117,16,0,GroupHhold,NF
246,144,21,0,GroupHhold,NF
247,123,22,0,GroupHhold,NF
247,101,20,1,GroupHhold,NF
244,213,32,1,GroupHhold,NF
244,222,30,1,GroupHhold,NF
245,127,20,0,GroupHhold,NF
245,91,23,1,GroupHhold,NF
242,220,27,1,GroupHhold,NF
242,228,27,1,GroupHhold,NF
243,116,15,0,GroupHhold,NF
243,100,15,1,GroupHhold,NF
240,113,22,1,GroupHhold,NF
240,232,28,1,GroupHhold,NF
241,104,16,1,GroupHhold,NF
241,229,26,1,GroupHhold,NF
275,115,19,1,GroupHhold,NF
275,99,16,1,GroupHhold,NF
274,224,29,1,GroupHhold,NF
274,225,25,1,GroupHhold,NF
273,120,21,0,GroupHhold,NF
273,130,17,0,GroupHhold,NF
272,87,15,1,GroupHhold,NF
272,88,18,1,GroupHhold,NF
276,80,22,1,GroupHhold,NF
276,234,28,0,GroupHhold,NF
258,96,17,1,GroupHhold,NF
258,119,16,0,GroupHhold,NF
259,233,29,0,GroupHhold,NF
259,128,18,0,GroupHhold,NF
256,93,16,1,GroupHhold,NF
256,105,17,1,GroupHhold,NF
257,90,22,1,GroupHhold,NF
257,103,20,1,GroupHhold,NF
262,111,23,1,GroupHhold,NF
262,129,23,0,GroupHhold,NF
263,79,17,1,GroupHhold,NF
263,84,23,1,GroupHhold,NF
263,212,33,1,GroupHhold,NF
260,146,16,0,GroupHhold,NF
260,214,27,1,GroupHhold,NF
260,94,19,1,GroupHhold,NF
261,217,26,1,GroupHhold,NF
261,136,21,0,GroupHhold,NF
261,92,19,1,GroupHhold,NF
266,122,23,0,GroupHhold,NF
266,140,23,0,GroupHhold,NF
266,141,18,0,GroupHhold,NF
267,231,32,1,GroupHhold,NF
267,112,19,1,GroupHhold,NF
267,133,23,0,GroupHhold,NF
264,215,29,1,GroupHhold,NF
264,230,32,1,GroupHhold,NF
264,106,21,1,GroupHhold,NF
265,126,19,0,GroupHhold,NF
265,77,15,1,GroupHhold,NF
265,134,15,0,GroupHhold,NF
270,235,32,0,GroupHhold,NF
270,137,20,0,GroupHhold,NF
270,218,25,1,GroupHhold,NF
271,83,15,1,GroupHhold,NF
271,139,17,0,GroupHhold,NF
271,109,23,1,GroupHhold,NF
271,86,23,1,GroupHhold,NF
268,98,23,1,GroupHhold,NF
268,132,15,0,GroupHhold,NF
268,143,21,0,GroupHhold,NF
268,114,22,1,GroupHhold,NF
269,210,31,1,GroupHhold,NF
269,76,17,1,GroupHhold,NF
269,142,18,0,GroupHhold,NF
269,131,20,0,GroupHhold,NF
