hhID,indivID,age,gender,hhRel,hhType
24,22,5,1,U15Child,HF5
27,82,33,1,Married,HF5
27,88,29,0,Married,HF5
27,24,6,1,U15Child,HF5
26,79,32,1,Married,HF5
26,87,32,0,Married,HF5
26,30,6,1,U15Child,HF5
29,118,40,1,Married,HF5
29,126,40,0,Married,HF5
29,14,10,1,U15Child,HF5
28,117,38,1,Married,HF5
28,128,37,0,Married,HF5
28,4,9,1,U15Child,HF5
31,119,35,1,Married,HF5
31,86,33,0,Married,HF5
31,39,8,0,U15Child,HF5
30,110,42,1,Married,HF5
30,131,37,0,Married,HF5
30,12,9,1,U15Child,HF5
34,150,46,1,Married,HF5
34,124,41,0,Married,HF5
34,15,11,1,U15Child,HF5
35,111,43,1,Married,HF5
35,127,42,0,Married,HF5
35,25,11,1,U15Child,HF5
32,114,35,1,Married,HF5
32,93,33,0,Married,HF5
32,32,7,1,U15Child,HF5
33,113,43,1,Married,HF5
33,121,42,0,Married,HF5
33,8,12,1,U15Child,HF5
38,168,57,1,Married,HF6
38,175,55,0,Married,HF6
38,60,22,0,Student,HF6
38,100,30,1,O15Child,HF6
38,51,15,1,Student,HF6
39,163,58,1,Married,HF6
39,178,56,0,Married,HF6
39,63,23,0,Student,HF6
39,101,30,1,O15Child,HF6
36,112,35,1,Married,HF5
36,95,33,0,Married,HF5
36,45,8,0,U15Child,HF5
37,147,48,1,Married,HF5
37,162,45,0,Married,HF5
37,27,13,1,U15Child,HF5
42,116,40,1,Married,HF8
42,90,33,0,Married,HF8
42,70,17,0,O15Child,HF8
43,171,60,1,Married,HF8
43,174,58,0,Married,HF8
43,102,25,0,O15Child,HF8
43,69,20,0,O15Child,HF8
40,165,60,1,Married,HF6
40,176,58,0,Married,HF6
40,56,21,1,Student,HF6
40,99,31,1,O15Child,HF6
41,169,61,1,Married,HF8
41,173,59,0,Married,HF8
41,104,26,0,O15Child,HF8
46,109,41,1,Married,HF8
46,120,41,0,Married,HF8
46,64,21,1,O15Child,HF8
47,172,62,1,Married,HF8
47,179,60,0,Married,HF8
47,97,33,1,O15Child,HF8
44,144,51,1,Married,HF8
44,155,51,0,Married,HF8
44,71,23,0,O15Child,HF8
45,187,67,1,Married,HF8
45,189,65,0,Married,HF8
45,103,29,0,O15Child,HF8
51,133,41,0,LoneParent,HF10
51,23,11,1,U15Child,HF10
51,62,21,0,Student,HF10
50,132,43,0,LoneParent,HF10
50,2,13,1,U15Child,HF10
50,57,18,1,Student,HF10
49,217,37,0,LoneParent,HF10
49,19,9,1,U15Child,HF10
49,59,20,0,Student,HF10
48,145,52,1,Married,HF8
48,152,52,0,Married,HF8
48,98,28,1,O15Child,HF8
55,218,39,0,LoneParent,HF15
55,65,20,1,O15Child,HF15
55,66,15,1,O15Child,HF15
55,68,18,1,O15Child,HF15
54,135,36,0,LoneParent,HF12
54,18,8,1,U15Child,HF12
54,7,3,1,U15Child,HF12
54,13,3,1,U15Child,HF12
54,16,3,1,U15Child,HF12
54,20,4,1,U15Child,HF12
54,1,6,1,U15Child,HF12
54,37,0,0,U15Child,HF12
54,47,3,0,U15Child,HF12
54,41,6,0,U15Child,HF12
54,205,78,0,Relative,HF12
53,134,36,0,LoneParent,HF12
53,31,8,1,U15Child,HF12
52,136,39,0,LoneParent,HF12
52,11,10,1,U15Child,HF12
59,193,71,1,Relative,HF16
59,195,69,1,Relative,HF16
58,194,72,1,Relative,HF16
58,213,92,0,Relative,HF16
57,219,43,0,LoneParent,HF15
57,67,22,1,O15Child,HF15
56,220,54,0,LoneParent,HF15
56,96,29,1,O15Child,HF15
63,105,26,1,LonePerson,NF
62,215,87,1,LonePerson,NF
61,143,37,1,LonePerson,NF
60,207,80,0,Relative,HF16
60,212,87,0,Relative,HF16
68,198,70,1,LonePerson,NF
69,200,66,0,LonePerson,NF
70,210,78,0,LonePerson,NF
71,107,30,1,LonePerson,NF
64,199,68,0,LonePerson,NF
65,216,88,1,LonePerson,NF
66,214,95,1,LonePerson,NF
67,181,57,0,LonePerson,NF
76,141,39,1,LonePerson,NF
77,196,67,1,LonePerson,NF
78,182,57,0,LonePerson,NF
79,106,32,1,LonePerson,NF
72,201,70,0,LonePerson,NF
73,197,69,1,LonePerson,NF
74,183,61,0,LonePerson,NF
75,137,37,1,LonePerson,NF
85,138,41,1,LonePerson,NF
84,142,43,1,LonePerson,NF
86,208,79,0,LonePerson,NF
81,209,81,0,LonePerson,NF
80,72,21,0,GroupHhold,NF
80,73,21,0,GroupHhold,NF
80,75,20,0,GroupHhold,NF
80,74,19,0,GroupHhold,NF
83,221,24,0,GroupHhold,NF
83,222,19,0,GroupHhold,NF
83,223,25,0,GroupHhold,NF
83,224,18,0,GroupHhold,NF
82,225,44,0,GroupHhold,NF
82,226,19,0,GroupHhold,NF
82,227,45,0,GroupHhold,NF
82,228,22,0,GroupHhold,NF
