hhID,indivID,age,gender,hhRel,hhType
46,37,19,1,Student,HF7
47,215,40,1,Married,HF7
47,220,37,0,Married,HF7
47,49,17,0,Student,HF7
44,252,45,1,Married,HF7
44,219,38,0,Married,HF7
44,39,21,1,Student,HF7
45,254,49,1,Married,HF7
45,260,47,0,Married,HF7
45,46,22,0,Student,HF7
51,161,25,0,LoneParent,HF12
51,12,1,0,U15Child,HF12
50,163,27,0,LoneParent,HF12
50,19,6,0,U15Child,HF12
49,212,42,1,Married,HF7
49,222,36,0,Married,HF7
49,50,17,0,Student,HF7
48,213,42,1,Married,HF7
48,226,41,0,Married,HF7
48,45,19,0,Student,HF7
55,231,41,0,LoneParent,HF13
55,41,20,0,Student,HF13
55,56,23,1,O15Child,HF13
55,55,15,1,O15Child,HF13
54,230,43,0,LoneParent,HF13
54,48,20,0,Student,HF13
54,61,16,0,O15Child,HF13
53,162,29,0,LoneParent,HF12
53,17,7,0,U15Child,HF12
53,8,12,1,U15Child,HF12
53,10,12,1,U15Child,HF12
52,232,38,0,LoneParent,HF12
52,13,13,0,U15Child,HF12
59,269,47,0,LoneParent,HF15
59,167,31,1,O15Child,HF15
59,54,21,1,O15Child,HF15
59,57,21,1,O15Child,HF15
59,68,21,1,Relative,HF15
58,267,48,0,LoneParent,HF13
58,51,22,0,Student,HF13
58,59,17,0,O15Child,HF13
58,165,28,1,O15Child,HF13
57,265,48,0,LoneParent,HF13
57,52,22,0,Student,HF13
57,60,18,0,O15Child,HF13
56,270,48,0,LoneParent,HF13
56,43,23,0,Student,HF13
56,58,22,0,O15Child,HF13
63,266,51,0,LoneParent,HF15
63,164,31,1,O15Child,HF15
62,268,51,0,LoneParent,HF15
62,166,32,1,O15Child,HF15
61,316,65,0,LoneParent,HF15
61,234,40,1,O15Child,HF15
61,73,15,0,Relative,HF15
60,318,67,0,LoneParent,HF15
60,233,40,1,O15Child,HF15
68,67,17,1,Relative,HF16
68,63,16,1,Relative,HF16
68,173,29,1,Relative,HF16
68,174,32,1,Relative,HF16
69,64,17,1,Relative,HF16
69,62,23,1,Relative,HF16
70,65,16,1,Relative,HF16
70,170,32,1,Relative,HF16
70,171,29,1,Relative,HF16
71,172,29,1,Relative,HF16
71,168,30,1,Relative,HF16
64,317,69,0,LoneParent,HF15
64,235,42,1,O15Child,HF15
65,343,85,0,LoneParent,HF15
65,319,66,1,O15Child,HF15
66,342,87,0,LoneParent,HF15
66,321,68,1,O15Child,HF15
67,341,96,0,LoneParent,HF15
67,320,72,1,O15Child,HF15
76,344,89,0,LonePerson,NF
77,307,57,0,LonePerson,NF
78,207,30,1,LonePerson,NF
79,249,38,0,LonePerson,NF
72,339,77,0,LonePerson,NF
73,283,47,0,LonePerson,NF
74,281,50,1,LonePerson,NF
75,243,36,1,LonePerson,NF
85,237,41,1,LonePerson,NF
84,239,40,1,LonePerson,NF
87,236,39,1,LonePerson,NF
86,134,23,1,LonePerson,NF
81,240,35,1,LonePerson,NF
80,326,71,0,LonePerson,NF
83,198,31,1,LonePerson,NF
82,277,49,1,LonePerson,NF
93,245,36,1,LonePerson,NF
92,327,65,0,LonePerson,NF
95,338,78,0,LonePerson,NF
94,325,66,0,LonePerson,NF
89,209,32,1,LonePerson,NF
88,205,27,1,LonePerson,NF
91,328,65,0,LonePerson,NF
90,330,70,0,LonePerson,NF
102,303,57,1,LonePerson,NF
103,306,58,1,LonePerson,NF
100,302,62,1,LonePerson,NF
101,133,19,1,LonePerson,NF
98,275,45,1,LonePerson,NF
99,308,56,0,LonePerson,NF
96,201,31,1,LonePerson,NF
97,278,51,1,LonePerson,NF
110,202,29,1,LonePerson,NF
111,241,35,1,LonePerson,NF
108,323,69,0,LonePerson,NF
109,208,25,1,LonePerson,NF
106,324,65,0,LonePerson,NF
107,206,33,1,LonePerson,NF
104,346,87,0,LonePerson,NF
105,329,72,0,LonePerson,NF
119,309,63,0,LonePerson,NF
118,285,48,0,LonePerson,NF
117,246,36,0,LonePerson,NF
116,274,48,1,LonePerson,NF
115,345,90,0,LonePerson,NF
114,200,33,1,LonePerson,NF
113,238,38,1,LonePerson,NF
112,282,53,1,LonePerson,NF
127,244,41,1,LonePerson,NF
126,242,41,1,LonePerson,NF
125,284,50,0,LonePerson,NF
124,305,61,1,LonePerson,NF
123,337,78,0,LonePerson,NF
122,247,36,0,LonePerson,NF
121,135,19,1,LonePerson,NF
120,248,40,0,LonePerson,NF
137,279,53,1,LonePerson,NF
136,250,36,0,LonePerson,NF
139,203,29,1,LonePerson,NF
138,304,62,1,LonePerson,NF
141,136,21,1,LonePerson,NF
140,276,51,1,LonePerson,NF
143,132,15,1,LonePerson,NF
142,204,31,1,LonePerson,NF
129,336,81,0,LonePerson,NF
128,251,43,0,LonePerson,NF
131,322,73,0,LonePerson,NF
130,280,48,1,LonePerson,NF
133,199,28,1,LonePerson,NF
132,340,80,0,LonePerson,NF
135,348,80,0,LonePerson,NF
134,349,73,0,LonePerson,NF
152,300,62,1,GroupHhold,NF
152,93,15,1,GroupHhold,NF
153,97,17,1,GroupHhold,NF
153,273,51,1,GroupHhold,NF
154,96,17,1,GroupHhold,NF
154,188,27,1,GroupHhold,NF
155,189,31,1,GroupHhold,NF
155,299,56,1,GroupHhold,NF
156,192,25,1,GroupHhold,NF
156,106,18,1,GroupHhold,NF
157,110,15,0,GroupHhold,NF
157,105,16,1,GroupHhold,NF
158,91,21,1,GroupHhold,NF
158,197,32,0,GroupHhold,NF
159,104,19,1,GroupHhold,NF
159,80,16,1,GroupHhold,NF
144,123,18,0,GroupHhold,NF
144,87,19,1,GroupHhold,NF
145,84,16,1,GroupHhold,NF
145,81,22,1,GroupHhold,NF
146,103,22,1,GroupHhold,NF
146,129,15,0,GroupHhold,NF
147,194,32,0,GroupHhold,NF
147,117,16,0,GroupHhold,NF
148,184,31,1,GroupHhold,NF
148,126,19,0,GroupHhold,NF
149,113,22,0,GroupHhold,NF
149,191,31,1,GroupHhold,NF
150,190,33,1,GroupHhold,NF
150,82,22,1,GroupHhold,NF
151,102,15,1,GroupHhold,NF
151,114,20,0,GroupHhold,NF
171,79,20,1,GroupHhold,NF
171,182,28,1,GroupHhold,NF
170,187,29,1,GroupHhold,NF
170,75,16,1,GroupHhold,NF
169,181,32,1,GroupHhold,NF
169,78,17,1,GroupHhold,NF
168,100,23,1,GroupHhold,NF
168,118,18,0,GroupHhold,NF
175,119,16,0,GroupHhold,NF
175,271,48,1,GroupHhold,NF
174,183,31,1,GroupHhold,NF
174,88,16,1,GroupHhold,NF
173,116,16,0,GroupHhold,NF
173,92,15,1,GroupHhold,NF
172,107,16,0,GroupHhold,NF
172,130,20,0,GroupHhold,NF
163,121,17,0,GroupHhold,NF
163,86,21,1,GroupHhold,NF
162,193,30,0,GroupHhold,NF
162,112,17,0,GroupHhold,NF
161,122,15,0,GroupHhold,NF
161,89,20,1,GroupHhold,NF
161,272,52,1,GroupHhold,NF
160,99,18,1,GroupHhold,NF
160,196,31,0,GroupHhold,NF
160,77,19,1,GroupHhold,NF
167,101,22,1,GroupHhold,NF
167,128,18,0,GroupHhold,NF
167,95,23,1,GroupHhold,NF
166,90,19,1,GroupHhold,NF
166,127,19,0,GroupHhold,NF
166,124,22,0,GroupHhold,NF
165,94,20,1,GroupHhold,NF
165,301,57,1,GroupHhold,NF
165,180,25,1,GroupHhold,NF
164,179,28,1,GroupHhold,NF
164,195,27,0,GroupHhold,NF
164,83,21,1,GroupHhold,NF
164,108,21,0,GroupHhold,NF
176,76,21,1,GroupHhold,NF
176,185,32,1,GroupHhold,NF
176,120,17,0,GroupHhold,NF
176,98,16,1,GroupHhold,NF
177,109,23,0,GroupHhold,NF
177,125,23,0,GroupHhold,NF
177,111,16,0,GroupHhold,NF
177,131,15,0,GroupHhold,NF
