hhID,indivID,age,gender,hhRel,hhType
54,224,28,0,Married,HF1
53,448,59,1,Married,HF1
53,524,83,0,Married,HF1
59,283,42,1,Married,HF3
59,313,40,0,Married,HF3
59,111,10,0,U15Child,HF3
59,140,20,1,Student,HF3
58,291,39,1,Married,HF3
58,299,36,0,Married,HF3
58,53,9,0,U15Child,HF3
58,139,16,1,Student,HF3
57,267,40,1,Married,HF3
57,320,36,0,Married,HF3
57,59,9,0,U15Child,HF3
57,137,19,1,Student,HF3
56,281,42,1,Married,HF3
56,292,39,0,Married,HF3
56,1,12,1,U15Child,HF3
56,145,18,0,Student,HF3
63,287,42,1,Married,HF3
63,298,39,0,Married,HF3
63,34,12,1,U15Child,HF3
63,150,18,0,Student,HF3
62,271,42,1,Married,HF3
62,301,39,0,Married,HF3
62,72,10,0,U15Child,HF3
62,161,18,0,Student,HF3
61,275,43,1,Married,HF3
61,306,42,0,Married,HF3
61,97,12,0,U15Child,HF3
61,153,20,0,Student,HF3
60,279,43,1,Married,HF3
60,305,41,0,Married,HF3
60,105,11,0,U15Child,HF3
60,152,19,0,Student,HF3
68,337,48,1,Married,HF4
68,302,40,0,Married,HF4
68,55,11,0,U15Child,HF4
68,163,17,1,O15Child,HF4
68,54,6,0,U15Child,HF4
69,339,45,1,Married,HF4
69,315,42,0,Married,HF4
69,78,13,0,U15Child,HF4
69,166,19,1,O15Child,HF4
70,269,43,1,Married,HF4
70,304,43,0,Married,HF4
70,9,13,1,U15Child,HF4
70,197,17,0,O15Child,HF4
71,123,20,1,Married,HF5
71,130,18,0,Married,HF5
71,115,2,0,U15Child,HF5
71,51,1,0,U15Child,HF5
71,77,1,0,U15Child,HF5
71,86,1,0,U15Child,HF5
71,103,1,0,U15Child,HF5
71,49,2,0,U15Child,HF5
71,92,2,0,U15Child,HF5
71,104,2,0,U15Child,HF5
71,58,1,0,U15Child,HF5
71,70,0,0,U15Child,HF5
71,66,0,0,U15Child,HF5
71,35,0,1,U15Child,HF5
71,26,1,1,U15Child,HF5
71,38,1,1,U15Child,HF5
71,21,2,1,U15Child,HF5
71,11,0,1,U15Child,HF5
71,28,1,1,U15Child,HF5
71,12,1,1,U15Child,HF5
71,19,0,1,U15Child,HF5
71,7,0,1,U15Child,HF5
71,526,76,0,Relative,HF5
71,431,49,1,Relative,HF5
64,371,45,1,Married,HF4
64,294,42,0,Married,HF4
64,87,13,0,U15Child,HF4
64,179,19,1,O15Child,HF4
65,364,45,1,Married,HF4
65,295,42,0,Married,HF4
65,8,13,1,U15Child,HF4
65,180,19,1,O15Child,HF4
66,344,46,1,Married,HF4
66,383,46,0,Married,HF4
66,23,13,1,U15Child,HF4
66,168,21,1,O15Child,HF4
67,375,46,1,Married,HF4
67,308,43,0,Married,HF4
67,13,13,1,U15Child,HF4
67,187,18,0,O15Child,HF4
76,122,23,1,Married,HF5
76,129,20,0,Married,HF5
76,100,4,0,U15Child,HF5
76,106,1,0,U15Child,HF5
76,57,2,0,U15Child,HF5
77,207,27,1,Married,HF5
77,218,26,0,Married,HF5
77,16,8,1,U15Child,HF5
77,119,2,0,U15Child,HF5
77,84,3,0,U15Child,HF5
78,124,19,1,Married,HF5
78,131,19,0,Married,HF5
78,46,3,1,U15Child,HF5
78,74,3,0,U15Child,HF5
78,22,0,1,U15Child,HF5
79,206,27,1,Married,HF5
79,232,26,0,Married,HF5
79,50,7,0,U15Child,HF5
79,89,3,0,U15Child,HF5
79,71,4,0,U15Child,HF5
72,213,28,1,Married,HF5
72,220,25,0,Married,HF5
72,110,6,0,U15Child,HF5
72,52,5,0,U15Child,HF5
72,30,1,1,U15Child,HF5
73,214,25,1,Married,HF5
73,128,21,0,Married,HF5
73,42,5,1,U15Child,HF5
73,83,5,0,U15Child,HF5
73,497,58,0,Relative,HF5
74,212,27,1,Married,HF5
74,221,27,0,Married,HF5
74,96,7,0,U15Child,HF5
74,6,0,1,U15Child,HF5
74,5,8,1,U15Child,HF5
75,209,27,1,Married,HF5
75,217,27,0,Married,HF5
75,24,8,1,U15Child,HF5
75,4,6,1,U15Child,HF5
85,204,29,1,Married,HF5
85,237,28,0,Married,HF5
85,117,7,0,U15Child,HF5
85,25,6,1,U15Child,HF5
84,203,33,1,Married,HF5
84,216,29,0,Married,HF5
84,48,8,0,U15Child,HF5
84,37,6,1,U15Child,HF5
87,210,28,1,Married,HF5
87,229,28,0,Married,HF5
87,39,8,1,U15Child,HF5
87,29,7,1,U15Child,HF5
86,205,31,1,Married,HF5
86,236,29,0,Married,HF5
86,3,9,1,U15Child,HF5
86,14,8,1,U15Child,HF5
81,201,31,1,Married,HF5
81,227,26,0,Married,HF5
81,18,8,1,U15Child,HF5
80,211,29,1,Married,HF5
80,228,28,0,Married,HF5
80,113,7,0,U15Child,HF5
83,202,31,1,Married,HF5
83,226,28,0,Married,HF5
83,41,8,1,U15Child,HF5
82,215,33,1,Married,HF5
82,219,30,0,Married,HF5
82,68,8,0,U15Child,HF5
93,208,33,1,Married,HF5
93,239,32,0,Married,HF5
93,75,8,0,U15Child,HF5
92,277,35,1,Married,HF5
92,309,36,0,Married,HF5
92,63,9,0,U15Child,HF5
95,280,35,1,Married,HF5
95,238,31,0,Married,HF5
95,17,10,1,U15Child,HF5
94,289,35,1,Married,HF5
94,222,33,0,Married,HF5
94,91,8,0,U15Child,HF5
89,284,36,1,Married,HF5
89,223,33,0,Married,HF5
89,27,10,1,U15Child,HF5
88,274,38,1,Married,HF5
88,314,36,0,Married,HF5
88,40,10,1,U15Child,HF5
91,290,36,1,Married,HF5
91,235,33,0,Married,HF5
91,107,8,0,U15Child,HF5
90,273,38,1,Married,HF5
90,230,33,0,Married,HF5
90,31,10,1,U15Child,HF5
90,496,56,0,Relative,HF5
102,282,38,1,Married,HF5
102,316,36,0,Married,HF5
102,65,9,0,U15Child,HF5
103,272,42,1,Married,HF5
103,307,37,0,Married,HF5
103,88,9,0,U15Child,HF5
100,286,38,1,Married,HF5
100,318,36,0,Married,HF5
100,2,11,1,U15Child,HF5
101,268,38,1,Married,HF5
101,296,36,0,Married,HF5
101,79,9,0,U15Child,HF5
98,285,37,1,Married,HF5
98,297,36,0,Married,HF5
98,10,11,1,U15Child,HF5
99,266,37,1,Married,HF5
99,293,37,0,Married,HF5
99,98,9,0,U15Child,HF5
96,288,38,1,Married,HF5
96,317,38,0,Married,HF5
96,118,9,0,U15Child,HF5
97,278,39,1,Married,HF5
97,319,38,0,Married,HF5
97,116,9,0,U15Child,HF5
110,357,46,1,Married,HF6
110,412,45,0,Married,HF6
110,158,20,0,Student,HF6
110,171,21,1,O15Child,HF6
110,151,15,0,Student,HF6
111,363,46,1,Married,HF6
111,311,41,0,Married,HF6
111,155,19,0,Student,HF6
111,164,17,1,O15Child,HF6
108,336,47,1,Married,HF6
108,411,47,0,Married,HF6
108,149,21,0,Student,HF6
108,185,21,0,O15Child,HF6
109,350,47,1,Married,HF6
109,385,45,0,Married,HF6
109,143,20,1,Student,HF6
109,181,19,0,O15Child,HF6
106,349,47,1,Married,HF6
106,387,46,0,Married,HF6
106,148,20,0,Student,HF6
106,175,21,1,O15Child,HF6
107,372,47,1,Married,HF6
107,384,46,0,Married,HF6
107,147,21,0,Student,HF6
107,182,20,0,O15Child,HF6
104,358,47,1,Married,HF6
104,424,45,0,Married,HF6
104,144,20,0,Student,HF6
104,195,19,0,O15Child,HF6
105,361,47,1,Married,HF6
105,409,47,0,Married,HF6
105,154,23,0,Student,HF6
105,191,21,0,O15Child,HF6
119,346,48,1,Married,HF8
119,403,47,0,Married,HF8
119,174,21,1,O15Child,HF8
118,345,48,1,Married,HF8
118,421,45,0,Married,HF8
118,169,21,1,O15Child,HF8
118,498,55,0,Relative,HF8
117,370,48,1,Married,HF8
117,392,47,0,Married,HF8
117,186,22,0,O15Child,HF8
117,198,15,1,Relative,HF8
116,342,49,1,Married,HF8
116,420,45,0,Married,HF8
116,194,19,0,O15Child,HF8
115,377,48,1,Married,HF8
115,400,48,0,Married,HF8
115,165,21,1,O15Child,HF8
114,340,49,1,Married,HF7
114,423,47,0,Married,HF7
114,160,23,0,Student,HF7
114,156,15,0,Student,HF7
113,338,49,1,Married,HF7
113,401,48,0,Married,HF7
113,142,20,1,Student,HF7
113,159,15,0,Student,HF7
112,341,52,1,Married,HF7
112,394,48,0,Married,HF7
112,141,23,1,Student,HF7
112,146,17,0,Student,HF7
127,351,50,1,Married,HF8
127,399,48,0,Married,HF8
127,188,22,0,O15Child,HF8
126,379,48,1,Married,HF8
126,417,48,0,Married,HF8
126,177,21,1,O15Child,HF8
125,378,48,1,Married,HF8
125,303,43,0,Married,HF8
125,189,19,0,O15Child,HF8
125,518,66,0,Relative,HF8
124,352,50,1,Married,HF8
124,404,49,0,Married,HF8
124,196,22,0,O15Child,HF8
124,200,19,1,Relative,HF8
123,348,52,1,Married,HF8
123,398,49,0,Married,HF8
123,162,23,1,O15Child,HF8
122,373,49,1,Married,HF8
122,418,49,0,Married,HF8
122,183,23,0,O15Child,HF8
121,374,53,1,Married,HF8
121,382,50,0,Married,HF8
121,255,25,1,O15Child,HF8
121,430,50,1,Relative,HF8
120,362,50,1,Married,HF8
120,415,50,0,Married,HF8
120,261,25,0,O15Child,HF8
120,517,68,0,Relative,HF8
137,347,52,1,Married,HF8
137,413,50,0,Married,HF8
137,252,28,1,O15Child,HF8
136,343,51,1,Married,HF8
136,410,51,0,Married,HF8
136,256,28,0,O15Child,HF8
139,326,38,0,LoneParent,HF11
139,69,10,0,U15Child,HF11
139,173,15,1,O15Child,HF11
138,359,53,1,Married,HF8
138,406,50,0,Married,HF8
138,257,27,0,O15Child,HF8
138,429,50,1,Relative,HF8
141,330,39,0,LoneParent,HF11
141,93,10,0,U15Child,HF11
141,167,16,1,O15Child,HF11
140,327,41,0,LoneParent,HF11
140,67,12,0,U15Child,HF11
140,178,17,1,O15Child,HF11
143,324,41,0,LoneParent,HF11
143,102,12,0,U15Child,HF11
143,170,19,1,O15Child,HF11
142,328,42,0,LoneParent,HF11
142,82,13,0,U15Child,HF11
142,184,15,0,O15Child,HF11
129,354,48,1,Married,HF8
129,300,42,0,Married,HF8
129,172,20,1,O15Child,HF8
128,369,51,1,Married,HF8
128,407,50,0,Married,HF8
128,253,28,1,O15Child,HF8
128,525,80,0,Relative,HF8
131,368,51,1,Married,HF8
131,391,51,0,Married,HF8
131,254,32,1,O15Child,HF8
130,381,51,1,Married,HF8
130,395,50,0,Married,HF8
130,259,28,0,O15Child,HF8
133,353,51,1,Married,HF8
133,425,51,0,Married,HF8
133,258,33,0,O15Child,HF8
133,516,67,0,Relative,HF8
132,355,53,1,Married,HF8
132,393,50,0,Married,HF8
132,248,28,1,O15Child,HF8
135,367,53,1,Married,HF8
135,414,53,0,Married,HF8
135,250,32,1,O15Child,HF8
134,444,55,1,Married,HF8
134,405,53,0,Married,HF8
134,251,32,1,O15Child,HF8
152,136,16,0,LoneParent,HF12
152,80,0,0,U15Child,HF12
153,135,18,0,LoneParent,HF12
153,45,2,1,U15Child,HF12
153,73,2,0,U15Child,HF12
153,90,2,0,U15Child,HF12
153,60,0,0,U15Child,HF12
153,199,17,1,Relative,HF12
154,134,23,0,LoneParent,HF12
154,62,6,0,U15Child,HF12
154,85,3,0,U15Child,HF12
154,112,3,0,U15Child,HF12
154,47,5,0,U15Child,HF12
154,76,5,0,U15Child,HF12
155,246,25,0,LoneParent,HF12
155,108,6,0,U15Child,HF12
155,94,3,0,U15Child,HF12
155,109,5,0,U15Child,HF12
155,44,7,1,U15Child,HF12
156,247,25,0,LoneParent,HF12
156,121,6,0,U15Child,HF12
156,61,5,0,U15Child,HF12
156,43,6,1,U15Child,HF12
157,245,25,0,LoneParent,HF12
157,15,8,1,U15Child,HF12
157,33,6,1,U15Child,HF12
158,241,25,1,LoneParent,HF12
158,120,6,0,U15Child,HF12
159,243,29,0,LoneParent,HF12
159,56,8,0,U15Child,HF12
144,322,42,1,LoneParent,HF11
144,101,13,0,U15Child,HF11
144,190,15,0,O15Child,HF11
145,323,42,1,LoneParent,HF11
145,99,13,0,U15Child,HF11
145,193,16,0,O15Child,HF11
146,240,30,1,LoneParent,HF12
146,36,9,1,U15Child,HF12
147,242,31,1,LoneParent,HF12
147,64,8,0,U15Child,HF12
148,244,32,0,LoneParent,HF12
148,81,8,0,U15Child,HF12
149,329,35,0,LoneParent,HF12
149,114,8,0,U15Child,HF12
150,325,36,0,LoneParent,HF12
150,20,11,1,U15Child,HF12
151,331,36,0,LoneParent,HF12
151,32,11,1,U15Child,HF12
171,262,30,1,LonePerson,NF
170,519,72,0,LonePerson,NF
169,528,82,0,LonePerson,NF
168,263,26,1,LonePerson,NF
175,265,29,1,LonePerson,NF
174,521,66,0,LonePerson,NF
173,264,31,1,LonePerson,NF
172,529,80,0,LonePerson,NF
163,321,43,1,LoneParent,HF15
163,176,20,1,O15Child,HF15
162,428,49,1,LoneParent,HF15
162,192,23,0,O15Child,HF15
161,426,51,1,LoneParent,HF15
161,260,33,0,O15Child,HF15
160,427,53,1,LoneParent,HF15
160,249,33,1,O15Child,HF15
167,495,58,0,LoneParent,HF15
167,334,37,0,O15Child,HF15
166,493,59,0,LoneParent,HF15
166,333,39,0,O15Child,HF15
165,494,60,0,LoneParent,HF15
165,332,40,0,O15Child,HF15
164,513,71,0,LoneParent,HF15
164,335,41,0,O15Child,HF15
178,530,78,0,LonePerson,NF
176,520,65,0,LonePerson,NF
177,531,31,1,LonePerson,NF
