hhID,indivID,age,gender,hhRel,hhType
33,1196,61,1,Married,HF1
33,1272,61,0,Married,HF1
38,1311,69,1,Married,HF1
38,1331,68,0,Married,HF1
39,1309,69,1,Married,HF1
39,1326,68,0,Married,HF1
36,1193,62,1,Married,HF1
36,1253,62,0,Married,HF1
37,1297,67,1,Married,HF1
37,1320,65,0,Married,HF1
42,1302,67,1,Married,HF1
42,1238,63,0,Married,HF1
43,1301,67,1,Married,HF1
43,1335,69,0,Married,HF1
40,1312,71,1,Married,HF1
40,1327,68,0,Married,HF1
41,1308,72,1,Married,HF1
41,1333,70,0,Married,HF1
46,1317,71,1,Married,HF1
46,1322,70,0,Married,HF1
47,1296,72,1,Married,HF1
47,1328,71,0,Married,HF1
44,1206,62,1,Married,HF1
44,1252,62,0,Married,HF1
45,1303,72,1,Married,HF1
45,1325,70,0,Married,HF1
51,1307,73,1,Married,HF1
51,1324,71,0,Married,HF1
50,1360,75,1,Married,HF1
50,1334,72,0,Married,HF1
49,1299,69,1,Married,HF1
49,1321,65,0,Married,HF1
48,1357,80,1,Married,HF1
48,1363,79,0,Married,HF1
48,1007,41,1,Relative,HF1
48,1008,40,1,Relative,HF1
55,1356,78,1,Married,HF1
55,1365,80,0,Married,HF1
54,1358,75,1,Married,HF1
54,1329,73,0,Married,HF1
53,1361,76,1,Married,HF1
53,1330,73,0,Married,HF1
52,1214,62,1,Married,HF1
52,1251,62,0,Married,HF1
59,1359,82,1,Married,HF1
59,1364,81,0,Married,HF1
58,1315,69,1,Married,HF1
58,1323,65,0,Married,HF1
57,1310,70,1,Married,HF1
57,1319,65,0,Married,HF1
56,1354,78,1,Married,HF1
56,1362,82,0,Married,HF1
63,1199,57,1,Married,HF1
63,1269,62,0,Married,HF1
62,1201,57,1,Married,HF1
62,1266,62,0,Married,HF1
61,1082,52,1,Married,HF1
61,918,43,0,Married,HF1
60,1086,52,1,Married,HF1
60,919,43,0,Married,HF1
68,1078,52,1,Married,HF1
68,908,43,0,Married,HF1
69,1300,72,1,Married,HF1
69,1240,63,0,Married,HF1
70,1204,57,1,Married,HF1
70,1258,63,0,Married,HF1
71,1213,57,1,Married,HF1
71,1265,63,0,Married,HF1
64,1235,56,1,Married,HF1
64,1275,63,0,Married,HF1
65,1186,56,1,Married,HF1
65,898,43,0,Married,HF1
66,1200,56,1,Married,HF1
66,897,43,0,Married,HF1
67,1207,56,1,Married,HF1
67,976,43,0,Married,HF1
76,584,26,1,Married,HF1
76,896,35,0,Married,HF1
77,1205,56,1,Married,HF1
77,970,43,0,Married,HF1
78,585,26,1,Married,HF1
78,968,35,0,Married,HF1
79,594,26,1,Married,HF1
79,973,35,0,Married,HF1
72,603,26,1,Married,HF1
72,961,35,0,Married,HF1
73,643,26,1,Married,HF1
73,978,38,0,Married,HF1
74,623,25,1,Married,HF1
74,963,38,0,Married,HF1
75,1211,56,1,Married,HF1
75,972,43,0,Married,HF1
85,635,25,1,Married,HF1
85,929,39,0,Married,HF1
84,588,25,1,Married,HF1
84,927,39,0,Married,HF1
87,645,25,1,Married,HF1
87,920,39,0,Married,HF1
86,641,25,1,Married,HF1
86,906,39,0,Married,HF1
81,640,25,1,Married,HF1
81,905,39,0,Married,HF1
80,1313,72,1,Married,HF1
80,960,43,0,Married,HF1
83,1306,73,1,Married,HF1
83,964,43,0,Married,HF1
82,1298,73,1,Married,HF1
82,913,42,0,Married,HF1
93,1314,73,1,Married,HF1
93,975,42,0,Married,HF1
92,1316,73,1,Married,HF1
92,965,41,0,Married,HF1
95,1355,75,1,Married,HF1
95,928,40,0,Married,HF1
94,917,40,0,Married,HF1
94,904,40,0,Married,HF1
89,967,39,0,Married,HF1
89,901,40,0,Married,HF1
88,1391,64,1,Married,HF1
88,974,40,0,Married,HF1
102,842,42,1,Married,HF3
102,870,41,0,Married,HF3
102,163,12,1,U15Child,HF3
102,469,17,0,Student,HF3
103,840,42,1,Married,HF3
103,954,41,0,Married,HF3
103,165,12,1,U15Child,HF3
103,493,17,0,Student,HF3
100,829,43,1,Married,HF3
100,916,38,0,Married,HF3
100,221,12,0,U15Child,HF3
100,479,16,0,Student,HF3
101,806,43,1,Married,HF3
101,1130,45,0,Married,HF3
101,293,13,0,U15Child,HF3
101,463,19,0,Student,HF3
98,815,43,1,Married,HF3
98,955,41,0,Married,HF3
98,290,12,0,U15Child,HF3
98,492,17,0,Student,HF3
99,808,43,1,Married,HF3
99,892,42,0,Married,HF3
99,393,12,0,U15Child,HF3
99,431,17,1,Student,HF3
96,790,43,1,Married,HF3
96,950,41,0,Married,HF3
96,298,12,0,U15Child,HF3
96,433,16,1,Student,HF3
97,788,43,1,Married,HF3
97,878,39,0,Married,HF3
97,1,12,1,U15Child,HF3
97,473,16,0,Student,HF3
110,785,43,1,Married,HF3
110,875,43,0,Married,HF3
110,257,13,0,U15Child,HF3
110,478,19,0,Student,HF3
111,797,43,1,Married,HF3
111,945,41,0,Married,HF3
111,322,12,0,U15Child,HF3
111,434,16,1,Student,HF3
108,851,43,1,Married,HF3
108,953,42,0,Married,HF3
108,116,13,1,U15Child,HF3
108,502,18,0,Student,HF3
109,857,43,1,Married,HF3
109,943,40,0,Married,HF3
109,308,12,0,U15Child,HF3
109,476,17,0,Student,HF3
106,1022,45,1,Married,HF3
106,948,39,0,Married,HF3
106,27,12,1,U15Child,HF3
106,467,16,0,Student,HF3
107,1033,45,1,Married,HF3
107,951,39,0,Married,HF3
107,33,12,1,U15Child,HF3
107,461,16,0,Student,HF3
104,1039,46,1,Married,HF3
104,1128,45,0,Married,HF3
104,342,13,0,U15Child,HF3
104,453,19,0,Student,HF3
105,1034,45,1,Married,HF3
105,935,41,0,Married,HF3
105,195,12,1,U15Child,HF3
105,491,17,0,Student,HF3
119,1038,45,1,Married,HF4
119,939,42,0,Married,HF4
119,208,13,0,U15Child,HF4
119,555,19,0,O15Child,HF4
119,315,5,0,U15Child,HF4
119,19,6,1,U15Child,HF4
118,1024,45,1,Married,HF4
118,936,40,0,Married,HF4
118,319,12,0,U15Child,HF4
118,531,16,1,O15Child,HF4
118,279,6,0,U15Child,HF4
117,1029,46,1,Married,HF3
117,1151,45,0,Married,HF3
117,344,13,0,U15Child,HF3
117,501,19,0,Student,HF3
116,1048,45,1,Married,HF3
116,1143,45,0,Married,HF3
116,333,13,0,U15Child,HF3
116,498,19,0,Student,HF3
115,1050,45,1,Married,HF3
115,925,41,0,Married,HF3
115,323,12,0,U15Child,HF3
115,482,17,0,Student,HF3
114,1052,45,1,Married,HF3
114,942,39,0,Married,HF3
114,42,12,1,U15Child,HF3
114,483,16,0,Student,HF3
113,1045,46,1,Married,HF3
113,1136,45,0,Married,HF3
113,369,13,0,U15Child,HF3
113,494,19,0,Student,HF3
112,1066,45,1,Married,HF3
112,907,41,0,Married,HF3
112,357,12,0,U15Child,HF3
112,428,16,1,Student,HF3
127,409,21,1,Married,HF5
127,414,18,0,Married,HF5
127,329,2,0,U15Child,HF5
127,220,0,0,U15Child,HF5
127,223,0,0,U15Child,HF5
127,253,0,0,U15Child,HF5
127,259,0,0,U15Child,HF5
127,291,0,0,U15Child,HF5
127,348,0,0,U15Child,HF5
127,335,0,0,U15Child,HF5
127,254,1,0,U15Child,HF5
127,281,1,0,U15Child,HF5
127,325,1,0,U15Child,HF5
127,376,1,0,U15Child,HF5
127,356,1,0,U15Child,HF5
127,353,1,0,U15Child,HF5
127,219,2,0,U15Child,HF5
127,340,1,0,U15Child,HF5
127,215,1,0,U15Child,HF5
127,374,0,0,U15Child,HF5
127,361,1,0,U15Child,HF5
127,285,0,0,U15Child,HF5
127,337,1,0,U15Child,HF5
127,213,1,0,U15Child,HF5
127,264,1,0,U15Child,HF5
127,15,0,1,U15Child,HF5
127,89,0,1,U15Child,HF5
127,140,0,1,U15Child,HF5
127,187,0,1,U15Child,HF5
127,181,0,1,U15Child,HF5
127,18,1,1,U15Child,HF5
127,28,1,1,U15Child,HF5
127,53,1,1,U15Child,HF5
127,83,1,1,U15Child,HF5
127,94,1,1,U15Child,HF5
127,106,1,1,U15Child,HF5
127,124,1,1,U15Child,HF5
127,131,1,1,U15Child,HF5
127,184,1,1,U15Child,HF5
127,191,1,1,U15Child,HF5
127,20,2,1,U15Child,HF5
127,77,2,1,U15Child,HF5
127,107,2,1,U15Child,HF5
127,31,0,1,U15Child,HF5
127,139,0,1,U15Child,HF5
127,178,1,1,U15Child,HF5
127,144,0,1,U15Child,HF5
127,164,1,1,U15Child,HF5
127,201,1,1,U15Child,HF5
127,110,0,1,U15Child,HF5
127,14,0,1,U15Child,HF5
127,1338,71,0,Relative,HF5
126,412,18,1,Married,HF5
126,416,18,0,Married,HF5
126,177,2,1,U15Child,HF5
126,284,0,0,U15Child,HF5
126,256,0,0,U15Child,HF5
125,411,20,1,Married,HF5
125,415,21,0,Married,HF5
125,118,5,1,U15Child,HF5
125,258,0,0,U15Child,HF5
125,314,0,0,U15Child,HF5
124,1065,46,1,Married,HF4
124,1102,46,0,Married,HF4
124,380,13,0,U15Child,HF4
124,564,20,0,O15Child,HF4
123,1089,47,1,Married,HF4
123,1099,46,0,Married,HF4
123,386,13,0,U15Child,HF4
123,547,21,0,O15Child,HF4
122,1069,45,1,Married,HF4
122,941,43,0,Married,HF4
122,263,13,0,U15Child,HF4
122,546,18,1,O15Child,HF4
121,1057,45,1,Married,HF4
121,932,42,0,Married,HF4
121,209,13,0,U15Child,HF4
121,524,17,1,O15Child,HF4
120,1063,45,1,Married,HF4
120,969,41,0,Married,HF4
120,194,12,1,U15Child,HF4
120,560,17,0,O15Child,HF4
137,405,21,1,Married,HF5
137,419,18,0,Married,HF5
137,370,2,0,U15Child,HF5
137,267,0,0,U15Child,HF5
137,368,0,0,U15Child,HF5
136,408,20,1,Married,HF5
136,418,18,0,Married,HF5
136,204,2,1,U15Child,HF5
136,367,0,0,U15Child,HF5
136,214,1,0,U15Child,HF5
139,402,18,1,Married,HF5
139,420,18,0,Married,HF5
139,387,2,0,U15Child,HF5
139,394,0,0,U15Child,HF5
139,327,1,0,U15Child,HF5
138,410,22,1,Married,HF5
138,422,21,0,Married,HF5
138,349,5,0,U15Child,HF5
138,389,0,0,U15Child,HF5
138,371,1,0,U15Child,HF5
141,407,23,1,Married,HF5
141,417,22,0,Married,HF5
141,38,6,1,U15Child,HF5
141,239,1,0,U15Child,HF5
141,379,1,0,U15Child,HF5
140,406,18,1,Married,HF5
140,423,18,0,Married,HF5
140,199,2,1,U15Child,HF5
140,251,1,0,U15Child,HF5
140,398,1,0,U15Child,HF5
143,403,22,1,Married,HF5
143,421,22,0,Married,HF5
143,294,6,0,U15Child,HF5
143,312,1,0,U15Child,HF5
143,345,3,0,U15Child,HF5
142,637,27,1,Married,HF5
142,686,25,0,Married,HF5
142,36,6,1,U15Child,HF5
142,365,1,0,U15Child,HF5
142,352,3,0,U15Child,HF5
129,610,26,1,Married,HF5
129,682,25,0,Married,HF5
129,303,6,0,U15Child,HF5
129,210,2,0,U15Child,HF5
129,228,4,0,U15Child,HF5
128,630,29,1,Married,HF5
128,668,25,0,Married,HF5
128,59,6,1,U15Child,HF5
128,248,2,0,U15Child,HF5
128,297,4,0,U15Child,HF5
131,404,23,1,Married,HF5
131,413,20,0,Married,HF5
131,384,4,0,U15Child,HF5
131,313,2,0,U15Child,HF5
131,57,0,1,U15Child,HF5
130,597,27,1,Married,HF5
130,669,25,0,Married,HF5
130,346,6,0,U15Child,HF5
130,339,2,0,U15Child,HF5
130,236,5,0,U15Child,HF5
133,655,27,1,Married,HF5
133,745,25,0,Married,HF5
133,76,6,1,U15Child,HF5
133,328,2,0,U15Child,HF5
133,249,6,0,U15Child,HF5
132,611,26,1,Married,HF5
132,736,25,0,Married,HF5
132,334,6,0,U15Child,HF5
132,225,3,0,U15Child,HF5
132,286,6,0,U15Child,HF5
135,615,30,1,Married,HF5
135,713,25,0,Married,HF5
135,78,6,1,U15Child,HF5
135,246,3,0,U15Child,HF5
135,111,0,1,U15Child,HF5
134,619,25,1,Married,HF5
134,715,25,0,Married,HF5
134,372,6,0,U15Child,HF5
134,282,3,0,U15Child,HF5
134,153,0,1,U15Child,HF5
152,647,27,1,Married,HF5
152,714,25,0,Married,HF5
152,87,6,1,U15Child,HF5
152,280,3,0,U15Child,HF5
152,151,0,1,U15Child,HF5
153,627,28,1,Married,HF5
153,687,26,0,Married,HF5
153,100,6,1,U15Child,HF5
153,355,3,0,U15Child,HF5
153,9,1,1,U15Child,HF5
154,625,28,1,Married,HF5
154,695,26,0,Married,HF5
154,237,7,0,U15Child,HF5
154,363,3,0,U15Child,HF5
154,16,1,1,U15Child,HF5
155,616,25,1,Married,HF5
155,717,25,0,Married,HF5
155,86,6,1,U15Child,HF5
155,230,4,0,U15Child,HF5
155,43,1,1,U15Child,HF5
156,608,26,1,Married,HF5
156,710,25,0,Married,HF5
156,375,6,0,U15Child,HF5
156,261,4,0,U15Child,HF5
156,104,1,1,U15Child,HF5
157,639,29,1,Married,HF5
157,729,25,0,Married,HF5
157,88,6,1,U15Child,HF5
157,270,4,0,U15Child,HF5
157,137,1,1,U15Child,HF5
158,622,25,1,Married,HF5
158,734,25,0,Married,HF5
158,382,6,0,U15Child,HF5
158,310,4,0,U15Child,HF5
158,5,2,1,U15Child,HF5
159,628,28,1,Married,HF5
159,672,27,0,Married,HF5
159,120,6,1,U15Child,HF5
159,392,4,0,U15Child,HF5
159,41,2,1,U15Child,HF5
144,613,26,1,Married,HF5
144,744,26,0,Married,HF5
144,109,6,1,U15Child,HF5
144,233,5,0,U15Child,HF5
144,75,2,1,U15Child,HF5
145,631,30,1,Married,HF5
145,730,26,0,Married,HF5
145,252,7,0,U15Child,HF5
145,227,5,0,U15Child,HF5
145,97,2,1,U15Child,HF5
146,598,28,1,Married,HF5
146,731,26,0,Married,HF5
146,117,6,1,U15Child,HF5
146,226,5,0,U15Child,HF5
146,170,2,1,U15Child,HF5
147,621,26,1,Married,HF5
147,732,26,0,Married,HF5
147,242,7,0,U15Child,HF5
147,243,5,0,U15Child,HF5
147,168,2,1,U15Child,HF5
148,607,28,1,Married,HF5
148,721,26,0,Married,HF5
148,123,6,1,U15Child,HF5
148,244,6,0,U15Child,HF5
148,62,3,1,U15Child,HF5
149,601,29,1,Married,HF5
149,723,26,0,Married,HF5
149,278,7,0,U15Child,HF5
149,288,6,0,U15Child,HF5
149,148,3,1,U15Child,HF5
150,648,28,1,Married,HF5
150,684,28,0,Married,HF5
150,311,7,0,U15Child,HF5
150,70,0,1,U15Child,HF5
150,35,6,1,U15Child,HF5
151,609,32,1,Married,HF5
151,697,27,0,Married,HF5
151,268,7,0,U15Child,HF5
151,74,0,1,U15Child,HF5
171,644,28,1,Married,HF5
171,678,28,0,Married,HF5
171,147,6,1,U15Child,HF5
171,99,0,1,U15Child,HF5
170,600,29,1,Married,HF5
170,674,28,0,Married,HF5
170,338,7,0,U15Child,HF5
170,114,0,1,U15Child,HF5
169,605,29,1,Married,HF5
169,681,29,0,Married,HF5
169,202,6,1,U15Child,HF5
169,186,0,1,U15Child,HF5
168,614,32,1,Married,HF5
168,691,27,0,Married,HF5
168,138,6,1,U15Child,HF5
168,188,0,1,U15Child,HF5
175,634,30,1,Married,HF5
175,702,29,0,Married,HF5
175,377,7,0,U15Child,HF5
175,205,0,1,U15Child,HF5
174,583,30,1,Married,HF5
174,670,27,0,Married,HF5
174,305,7,0,U15Child,HF5
174,85,1,1,U15Child,HF5
173,636,26,1,Married,HF5
173,722,27,0,Married,HF5
173,152,6,1,U15Child,HF5
173,132,1,1,U15Child,HF5
172,587,30,1,Married,HF5
172,673,28,0,Married,HF5
172,166,6,1,U15Child,HF5
172,145,1,1,U15Child,HF5
163,590,30,1,Married,HF5
163,679,30,0,Married,HF5
163,401,7,0,U15Child,HF5
163,143,2,1,U15Child,HF5
162,612,33,1,Married,HF5
162,666,28,0,Married,HF5
162,324,7,0,U15Child,HF5
162,142,2,1,U15Child,HF5
161,591,30,1,Married,HF5
161,728,28,0,Married,HF5
161,182,6,1,U15Child,HF5
161,155,2,1,U15Child,HF5
160,586,31,1,Married,HF5
160,727,28,0,Married,HF5
160,332,7,0,U15Child,HF5
160,103,3,1,U15Child,HF5
167,618,32,1,Married,HF5
167,701,29,0,Married,HF5
167,192,6,1,U15Child,HF5
167,119,3,1,U15Child,HF5
166,592,30,1,Married,HF5
166,700,30,0,Married,HF5
166,51,7,1,U15Child,HF5
166,134,3,1,U15Child,HF5
165,653,30,1,Married,HF5
165,738,30,0,Married,HF5
165,397,7,0,U15Child,HF5
165,203,3,1,U15Child,HF5
164,652,30,1,Married,HF5
164,683,31,0,Married,HF5
164,113,7,1,U15Child,HF5
164,2,4,1,U15Child,HF5
186,617,32,1,Married,HF5
186,690,29,0,Married,HF5
186,7,7,1,U15Child,HF5
186,13,4,1,U15Child,HF5
187,624,33,1,Married,HF5
187,689,29,0,Married,HF5
187,378,7,0,U15Child,HF5
187,84,4,1,U15Child,HF5
184,656,30,1,Married,HF5
184,712,30,0,Married,HF5
184,69,7,1,U15Child,HF5
184,95,4,1,U15Child,HF5
185,589,31,1,Married,HF5
185,680,32,0,Married,HF5
185,321,8,0,U15Child,HF5
185,112,4,1,U15Child,HF5
190,596,31,1,Married,HF5
190,716,30,0,Married,HF5
190,229,8,0,U15Child,HF5
190,141,4,1,U15Child,HF5
191,599,31,1,Married,HF5
191,718,30,0,Married,HF5
191,92,7,1,U15Child,HF5
191,3,5,1,U15Child,HF5
188,604,31,1,Married,HF5
188,664,29,0,Married,HF5
188,23,7,1,U15Child,HF5
188,46,5,1,U15Child,HF5
189,629,33,1,Married,HF5
189,667,29,0,Married,HF5
189,358,7,0,U15Child,HF5
189,66,5,1,U15Child,HF5
178,649,31,1,Married,HF5
178,676,31,0,Married,HF5
178,304,8,0,U15Child,HF5
178,90,5,1,U15Child,HF5
179,633,33,1,Married,HF5
179,743,29,0,Married,HF5
179,34,7,1,U15Child,HF5
179,96,5,1,U15Child,HF5
176,658,31,1,Married,HF5
176,709,29,0,Married,HF5
176,354,7,0,U15Child,HF5
176,8,6,1,U15Child,HF5
177,595,33,1,Married,HF5
177,708,29,0,Married,HF5
177,47,7,1,U15Child,HF5
177,29,6,1,U15Child,HF5
182,620,32,1,Married,HF5
182,707,30,0,Married,HF5
182,255,8,0,U15Child,HF5
183,602,33,1,Married,HF5
183,706,30,0,Married,HF5
183,98,7,1,U15Child,HF5
180,626,32,1,Married,HF5
180,677,32,0,Married,HF5
180,21,8,1,U15Child,HF5
181,632,32,1,Married,HF5
181,720,30,0,Married,HF5
181,287,8,0,U15Child,HF5
205,638,32,1,Married,HF5
205,693,32,0,Married,HF5
205,331,8,0,U15Child,HF5
204,593,32,1,Married,HF5
204,685,33,0,Married,HF5
204,126,8,1,U15Child,HF5
207,654,33,1,Married,HF5
207,725,30,0,Married,HF5
207,108,7,1,U15Child,HF5
206,646,33,1,Married,HF5
206,726,30,0,Married,HF5
206,262,8,0,U15Child,HF5
201,606,32,1,Married,HF5
201,671,32,0,Married,HF5
201,44,8,1,U15Child,HF5
200,820,36,1,Married,HF5
200,675,31,0,Married,HF5
200,127,7,1,U15Child,HF5
203,816,35,1,Married,HF5
203,699,31,0,Married,HF5
203,317,8,0,U15Child,HF5
202,651,32,1,Married,HF5
202,696,31,0,Married,HF5
202,122,7,1,U15Child,HF5
197,650,32,1,Married,HF5
197,692,31,0,Married,HF5
197,316,8,0,U15Child,HF5
196,805,35,1,Married,HF5
196,688,31,0,Married,HF5
196,130,7,1,U15Child,HF5
199,642,33,1,Married,HF5
199,662,31,0,Married,HF5
199,302,8,0,U15Child,HF5
198,657,33,1,Married,HF5
198,742,31,0,Married,HF5
198,176,7,1,U15Child,HF5
193,659,33,1,Married,HF5
193,741,31,0,Married,HF5
193,341,8,0,U15Child,HF5
193,1371,79,1,Relative,HF5
192,802,35,1,Married,HF5
192,665,32,0,Married,HF5
192,362,8,0,U15Child,HF5
195,811,35,1,Married,HF5
195,889,35,0,Married,HF5
195,224,10,0,U15Child,HF5
194,819,36,1,Married,HF5
194,711,31,0,Married,HF5
194,183,7,1,U15Child,HF5
220,791,35,1,Married,HF5
220,661,32,0,Married,HF5
220,71,8,1,U15Child,HF5
221,831,36,1,Married,HF5
221,735,31,0,Married,HF5
221,207,7,1,U15Child,HF5
222,799,35,1,Married,HF5
222,737,32,0,Married,HF5
222,396,8,0,U15Child,HF5
223,821,37,1,Married,HF5
223,719,32,0,Married,HF5
223,72,8,1,U15Child,HF5
216,849,35,1,Married,HF5
216,703,33,0,Married,HF5
216,300,9,0,U15Child,HF5
217,830,36,1,Married,HF5
217,705,32,0,Married,HF5
217,232,9,0,U15Child,HF5
218,823,37,1,Married,HF5
218,698,33,0,Married,HF5
218,125,8,1,U15Child,HF5
219,817,37,1,Married,HF5
219,694,33,0,Married,HF5
219,351,9,0,U15Child,HF5
212,860,35,1,Married,HF5
212,660,33,0,Married,HF5
212,173,8,1,U15Child,HF5
213,828,37,1,Married,HF5
213,663,33,0,Married,HF5
213,326,9,0,U15Child,HF5
214,824,36,1,Married,HF5
214,880,36,0,Married,HF5
214,241,11,0,U15Child,HF5
215,826,36,1,Married,HF5
215,886,37,0,Married,HF5
215,190,10,1,U15Child,HF5
208,803,36,1,Married,HF5
208,888,35,0,Married,HF5
208,26,9,1,U15Child,HF5
209,814,36,1,Married,HF5
209,884,36,0,Married,HF5
209,30,10,1,U15Child,HF5
210,809,36,1,Married,HF5
210,876,36,0,Married,HF5
210,274,11,0,U15Child,HF5
211,786,36,1,Married,HF5
211,891,35,0,Married,HF5
211,275,10,0,U15Child,HF5
239,792,36,1,Married,HF5
239,739,33,0,Married,HF5
239,162,8,1,U15Child,HF5
238,781,36,1,Married,HF5
238,740,33,0,Married,HF5
238,373,9,0,U15Child,HF5
237,812,37,1,Married,HF5
237,894,35,0,Married,HF5
237,37,9,1,U15Child,HF5
236,813,37,1,Married,HF5
236,869,35,0,Married,HF5
236,273,10,0,U15Child,HF5
235,810,37,1,Married,HF5
235,871,35,0,Married,HF5
235,55,9,1,U15Child,HF5
234,782,37,1,Married,HF5
234,874,35,0,Married,HF5
234,52,9,1,U15Child,HF5
233,825,38,1,Married,HF5
233,704,33,0,Married,HF5
233,200,8,1,U15Child,HF5
232,850,36,1,Married,HF5
232,949,36,0,Married,HF5
232,40,10,1,U15Child,HF5
231,778,37,1,Married,HF5
231,958,35,0,Married,HF5
231,277,10,0,U15Child,HF5
230,854,36,1,Married,HF5
230,947,36,0,Married,HF5
230,266,11,0,U15Child,HF5
229,776,37,1,Married,HF5
229,733,33,0,Married,HF5
229,381,9,0,U15Child,HF5
228,846,36,1,Married,HF5
228,952,35,0,Married,HF5
228,61,9,1,U15Child,HF5
227,848,37,1,Married,HF5
227,893,38,0,Married,HF5
227,79,11,1,U15Child,HF5
226,856,37,1,Married,HF5
226,914,36,0,Married,HF5
226,49,10,1,U15Child,HF5
225,847,37,1,Married,HF5
225,944,35,0,Married,HF5
225,271,10,0,U15Child,HF5
224,844,37,1,Married,HF5
224,937,35,0,Married,HF5
224,102,9,1,U15Child,HF5
254,789,38,1,Married,HF5
254,909,36,0,Married,HF5
254,309,11,0,U15Child,HF5
255,822,40,1,Married,HF5
255,724,33,0,Married,HF5
255,22,9,1,U15Child,HF5
252,796,38,1,Married,HF5
252,866,38,0,Married,HF5
252,216,12,0,U15Child,HF5
253,777,38,1,Married,HF5
253,903,36,0,Married,HF5
253,81,10,1,U15Child,HF5
250,861,38,1,Married,HF5
250,895,37,0,Married,HF5
250,347,11,0,U15Child,HF5
251,839,38,1,Married,HF5
251,977,36,0,Married,HF5
251,299,11,0,U15Child,HF5
248,804,39,1,Married,HF5
248,934,35,0,Married,HF5
248,343,10,0,U15Child,HF5
249,787,39,1,Married,HF5
249,915,35,0,Married,HF5
249,115,9,1,U15Child,HF5
246,837,38,1,Married,HF5
246,962,36,0,Married,HF5
246,154,10,1,U15Child,HF5
247,843,38,1,Married,HF5
247,911,35,0,Married,HF5
247,391,10,0,U15Child,HF5
244,795,39,1,Married,HF5
244,881,42,0,Married,HF5
244,133,13,1,U15Child,HF5
245,780,39,1,Married,HF5
245,868,38,0,Married,HF5
245,93,11,1,U15Child,HF5
242,855,39,1,Married,HF5
242,882,39,0,Married,HF5
242,48,12,1,U15Child,HF5
243,858,39,1,Married,HF5
243,883,40,0,Married,HF5
243,65,12,1,U15Child,HF5
240,862,39,1,Married,HF5
240,873,37,0,Married,HF5
240,189,10,1,U15Child,HF5
241,834,39,1,Married,HF5
241,879,38,0,Married,HF5
241,250,12,0,U15Child,HF5
275,832,39,1,Married,HF5
275,930,37,0,Married,HF5
275,364,11,0,U15Child,HF5
274,838,39,1,Married,HF5
274,966,36,0,Married,HF5
274,350,11,0,U15Child,HF5
273,818,40,1,Married,HF5
273,900,35,0,Married,HF5
273,149,9,1,U15Child,HF5
272,841,39,1,Married,HF5
272,923,37,0,Married,HF5
272,197,10,1,U15Child,HF5
279,1030,48,1,Married,HF6
279,1095,46,0,Married,HF6
279,447,19,1,Student,HF6
279,554,21,0,O15Child,HF6
279,474,15,0,Student,HF6
279,484,15,0,Student,HF6
279,486,15,0,Student,HF6
279,566,15,0,O15Child,HF6
279,562,16,0,O15Child,HF6
279,551,17,0,O15Child,HF6
279,565,17,0,O15Child,HF6
279,545,15,1,O15Child,HF6
279,541,15,1,O15Child,HF6
279,1167,47,1,Relative,HF6
279,1383,93,1,Relative,HF6
