hhID,indivID,age,gender,hhRel,hhType
59,117,16,0,Student,HF3
58,239,42,1,Married,HF3
58,247,40,0,Married,HF3
58,81,13,0,U15Child,HF3
58,97,17,1,Student,HF3
58,112,19,0,Student,HF3
57,221,43,1,Married,HF3
57,270,39,0,Married,HF3
57,76,13,0,U15Child,HF3
57,104,22,0,Student,HF3
56,291,45,1,Married,HF3
56,250,41,0,Married,HF3
56,82,13,0,U15Child,HF3
56,101,19,1,Student,HF3
63,89,18,1,Married,HF5
63,94,18,0,Married,HF5
63,45,2,1,U15Child,HF5
63,52,0,0,U15Child,HF5
63,86,0,0,U15Child,HF5
63,61,1,0,U15Child,HF5
63,58,0,0,U15Child,HF5
63,51,0,0,U15Child,HF5
63,59,0,0,U15Child,HF5
63,50,0,0,U15Child,HF5
63,54,0,0,U15Child,HF5
63,65,0,0,U15Child,HF5
63,25,0,1,U15Child,HF5
63,47,0,1,U15Child,HF5
63,37,2,1,U15Child,HF5
63,31,0,1,U15Child,HF5
62,88,21,1,Married,HF5
62,91,18,0,Married,HF5
62,78,2,0,U15Child,HF5
62,4,0,1,U15Child,HF5
62,44,1,1,U15Child,HF5
61,157,25,1,Married,HF5
61,95,23,0,Married,HF5
61,21,7,1,U15Child,HF5
61,60,4,0,U15Child,HF5
61,43,2,1,U15Child,HF5
60,87,22,1,Married,HF5
60,93,21,0,Married,HF5
60,9,5,1,U15Child,HF5
60,70,4,0,U15Child,HF5
60,40,3,1,U15Child,HF5
68,148,26,1,Married,HF5
68,92,21,0,Married,HF5
68,74,5,0,U15Child,HF5
68,79,5,0,U15Child,HF5
69,155,30,1,Married,HF5
69,174,25,0,Married,HF5
69,63,8,0,U15Child,HF5
69,72,6,0,U15Child,HF5
69,11,7,1,U15Child,HF5
70,159,31,1,Married,HF5
70,170,27,0,Married,HF5
70,22,8,1,U15Child,HF5
70,56,7,0,U15Child,HF5
71,153,32,1,Married,HF5
71,171,26,0,Married,HF5
71,16,8,1,U15Child,HF5
71,77,7,0,U15Child,HF5
64,158,32,1,Married,HF5
64,160,27,0,Married,HF5
64,85,9,0,U15Child,HF5
64,33,1,1,U15Child,HF5
65,149,29,1,Married,HF5
65,169,26,0,Married,HF5
65,49,9,0,U15Child,HF5
65,35,2,1,U15Child,HF5
66,222,37,1,Married,HF5
66,252,36,0,Married,HF5
66,73,12,0,U15Child,HF5
66,27,3,1,U15Child,HF5
67,156,33,1,Married,HF5
67,168,30,0,Married,HF5
67,68,12,0,U15Child,HF5
67,39,3,1,U15Child,HF5
76,216,38,1,Married,HF5
76,251,36,0,Married,HF5
76,30,10,1,U15Child,HF5
76,3,6,1,U15Child,HF5
77,220,39,1,Married,HF5
77,245,36,0,Married,HF5
77,83,12,0,U15Child,HF5
77,28,6,1,U15Child,HF5
78,238,39,1,Married,HF5
78,258,36,0,Married,HF5
78,5,11,1,U15Child,HF5
78,15,8,1,U15Child,HF5
79,236,37,1,Married,HF5
79,260,36,0,Married,HF5
79,55,13,0,U15Child,HF5
72,232,38,1,Married,HF5
72,269,36,0,Married,HF5
72,6,11,1,U15Child,HF5
73,223,35,1,Married,HF5
73,165,31,0,Married,HF5
73,64,12,0,U15Child,HF5
74,229,35,1,Married,HF5
74,161,30,0,Married,HF5
74,29,9,1,U15Child,HF5
75,152,28,1,Married,HF5
75,172,28,0,Married,HF5
75,20,9,1,U15Child,HF5
75,407,63,0,Relative,HF5
85,224,35,1,Married,HF5
85,176,31,0,Married,HF5
85,17,10,1,U15Child,HF5
84,233,37,1,Married,HF5
84,255,37,0,Married,HF5
84,57,13,0,U15Child,HF5
87,154,27,1,Married,HF5
87,163,28,0,Married,HF5
87,80,11,0,U15Child,HF5
86,217,40,1,Married,HF5
86,248,37,0,Married,HF5
86,12,11,1,U15Child,HF5
81,228,39,1,Married,HF5
81,249,37,0,Married,HF5
81,71,13,0,U15Child,HF5
80,214,40,1,Married,HF5
80,257,37,0,Married,HF5
80,14,11,1,U15Child,HF5
83,243,40,1,Married,HF5
83,254,38,0,Married,HF5
83,67,13,0,U15Child,HF5
82,215,41,1,Married,HF5
82,262,39,0,Married,HF5
82,13,12,1,U15Child,HF5
93,225,42,1,Married,HF7
93,259,40,0,Married,HF7
93,96,18,1,Student,HF7
93,110,15,0,Student,HF7
92,213,43,1,Married,HF7
92,318,45,0,Married,HF7
92,98,21,1,Student,HF7
92,106,16,0,Student,HF7
95,235,43,1,Married,HF7
95,268,40,0,Married,HF7
95,115,22,0,Student,HF7
95,113,17,0,Student,HF7
94,244,43,1,Married,HF7
94,272,41,0,Married,HF7
94,99,20,1,Student,HF7
89,234,41,1,Married,HF5
89,253,38,0,Married,HF5
89,34,11,1,U15Child,HF5
88,151,27,1,Married,HF5
88,166,28,0,Married,HF5
88,24,9,1,U15Child,HF5
91,294,45,1,Married,HF7
91,265,41,0,Married,HF7
91,116,23,0,Student,HF7
90,226,41,1,Married,HF5
90,271,38,0,Married,HF5
90,32,11,1,U15Child,HF5
102,301,46,1,Married,HF8
102,273,42,0,Married,HF8
102,127,20,1,O15Child,HF8
102,124,16,1,O15Child,HF8
102,126,18,1,O15Child,HF8
102,121,19,1,O15Child,HF8
102,204,29,0,Relative,HF8
103,293,48,1,Married,HF8
103,315,46,0,Married,HF8
103,134,19,0,O15Child,HF8
103,129,19,1,O15Child,HF8
100,242,42,1,Married,HF8
100,261,42,0,Married,HF8
100,130,16,0,O15Child,HF8
101,303,46,1,Married,HF8
101,246,43,0,Married,HF8
101,119,23,1,O15Child,HF8
98,311,49,1,Married,HF7
98,316,46,0,Married,HF7
98,102,22,1,Student,HF7
99,241,43,1,Married,HF7
99,256,43,0,Married,HF7
99,100,21,1,Student,HF7
96,299,48,1,Married,HF7
96,322,47,0,Married,HF7
96,103,22,1,Student,HF7
97,218,36,1,Married,HF7
97,267,37,0,Married,HF7
97,114,20,0,Student,HF7
110,306,50,1,Married,HF8
110,319,48,0,Married,HF8
110,132,21,0,O15Child,HF8
111,361,55,1,Married,HF8
111,321,48,0,Married,HF8
111,192,25,1,O15Child,HF8
108,305,51,1,Married,HF8
108,329,47,0,Married,HF8
108,120,23,1,O15Child,HF8
109,307,51,1,Married,HF8
109,328,48,0,Married,HF8
109,135,21,0,O15Child,HF8
106,295,50,1,Married,HF8
106,314,49,0,Married,HF8
106,193,28,1,O15Child,HF8
107,292,52,1,Married,HF8
107,313,50,0,Married,HF8
107,196,25,0,O15Child,HF8
104,352,56,1,Married,HF8
104,312,50,0,Married,HF8
104,191,30,1,O15Child,HF8
105,304,53,1,Married,HF8
105,327,52,0,Married,HF8
105,198,28,0,O15Child,HF8
119,310,47,1,Married,HF8
119,323,49,0,Married,HF8
119,133,23,0,O15Child,HF8
118,309,53,1,Married,HF8
118,325,50,0,Married,HF8
118,201,26,0,O15Child,HF8
117,308,53,1,Married,HF8
117,326,51,0,Married,HF8
117,186,31,1,O15Child,HF8
116,372,58,1,Married,HF8
116,380,56,0,Married,HF8
116,188,32,1,O15Child,HF8
115,298,53,1,Married,HF8
115,330,49,0,Married,HF8
115,194,29,1,O15Child,HF8
114,373,57,1,Married,HF8
114,393,56,0,Married,HF8
114,197,31,0,O15Child,HF8
113,374,58,1,Married,HF8
113,397,56,0,Married,HF8
113,187,33,1,O15Child,HF8
112,358,57,1,Married,HF8
112,387,56,0,Married,HF8
112,185,33,1,O15Child,HF8
127,178,25,0,LoneParent,HF12
127,66,8,0,U15Child,HF12
127,84,7,0,U15Child,HF12
127,42,4,1,U15Child,HF12
126,182,26,0,LoneParent,HF12
126,48,9,0,U15Child,HF12
125,184,27,0,LoneParent,HF12
125,53,11,0,U15Child,HF12
124,179,27,0,LoneParent,HF12
124,36,8,1,U15Child,HF12
123,335,46,0,LoneParent,HF11
123,41,12,1,U15Child,HF11
123,118,23,1,O15Child,HF11
123,125,19,1,O15Child,HF11
122,332,47,1,LoneParent,HF11
122,1,13,1,U15Child,HF11
122,189,25,1,O15Child,HF11
121,337,48,0,LoneParent,HF11
121,38,13,1,U15Child,HF11
121,190,27,1,O15Child,HF11
120,371,58,1,Married,HF8
120,386,56,0,Married,HF8
120,279,36,1,O15Child,HF8
137,333,48,1,LoneParent,HF15
137,195,27,1,O15Child,HF15
137,131,16,0,O15Child,HF15
137,123,15,1,O15Child,HF15
137,128,17,1,O15Child,HF15
137,122,18,1,O15Child,HF15
136,334,53,1,LoneParent,HF15
136,202,30,0,O15Child,HF15
139,400,56,0,LoneParent,HF15
139,278,36,1,O15Child,HF15
138,398,58,0,LoneParent,HF15
138,200,33,0,O15Child,HF15
141,399,62,0,LoneParent,HF15
141,277,37,1,O15Child,HF15
140,482,76,1,LoneParent,HF15
140,199,33,0,O15Child,HF15
143,484,77,0,LoneParent,HF15
143,403,56,1,O15Child,HF15
142,483,79,0,LoneParent,HF15
142,401,61,1,O15Child,HF15
129,180,27,0,LoneParent,HF12
129,69,11,0,U15Child,HF12
128,183,28,0,LoneParent,HF12
128,62,12,0,U15Child,HF12
131,181,33,0,LoneParent,HF12
131,19,10,1,U15Child,HF12
130,274,35,0,LoneParent,HF12
130,23,10,1,U15Child,HF12
133,275,37,0,LoneParent,HF12
133,18,11,1,U15Child,HF12
132,276,37,0,LoneParent,HF12
132,26,11,1,U15Child,HF12
135,485,80,0,LoneParent,HF15
135,402,62,1,O15Child,HF15
134,336,46,0,LoneParent,HF12
134,46,12,1,U15Child,HF12
152,507,98,0,LonePerson,NF
153,420,61,0,LonePerson,NF
154,501,89,1,LonePerson,NF
155,503,91,1,LonePerson,NF
156,206,25,1,LonePerson,NF
157,421,61,0,LonePerson,NF
158,209,31,1,LonePerson,NF
159,499,98,1,LonePerson,NF
144,463,73,0,Relative,HF16
144,461,70,0,Relative,HF16
145,462,72,0,Relative,HF16
145,404,58,0,Relative,HF16
146,405,56,0,Relative,HF16
146,406,63,0,Relative,HF16
147,203,30,0,Relative,HF16
147,205,25,0,Relative,HF16
148,467,72,0,LonePerson,NF
149,511,92,0,LonePerson,NF
150,492,78,0,LonePerson,NF
151,419,60,0,LonePerson,NF
171,284,37,1,LonePerson,NF
170,212,30,0,LonePerson,NF
169,500,96,1,LonePerson,NF
168,211,31,0,LonePerson,NF
175,290,42,1,LonePerson,NF
174,490,82,0,LonePerson,NF
173,486,80,1,LonePerson,NF
172,285,39,1,LonePerson,NF
163,288,35,1,LonePerson,NF
162,210,30,0,LonePerson,NF
161,412,62,1,LonePerson,NF
160,468,73,0,LonePerson,NF
167,207,28,1,LonePerson,NF
166,341,46,1,LonePerson,NF
165,346,52,1,LonePerson,NF
164,497,91,1,LonePerson,NF
186,469,69,0,LonePerson,NF
187,415,56,1,LonePerson,NF
184,347,51,0,LonePerson,NF
185,349,52,0,LonePerson,NF
190,289,35,1,LonePerson,NF
191,466,71,1,LonePerson,NF
188,416,57,1,LonePerson,NF
189,491,75,0,LonePerson,NF
178,496,89,1,LonePerson,NF
179,283,36,1,LonePerson,NF
176,351,49,0,LonePerson,NF
177,348,46,0,LonePerson,NF
182,286,39,1,LonePerson,NF
183,343,45,1,LonePerson,NF
180,498,95,1,LonePerson,NF
181,418,62,0,LonePerson,NF
205,504,85,0,LonePerson,NF
204,487,76,1,LonePerson,NF
207,505,89,0,LonePerson,NF
206,417,59,0,LonePerson,NF
201,509,98,0,LonePerson,NF
200,465,71,1,LonePerson,NF
203,502,89,1,LonePerson,NF
202,287,41,1,LonePerson,NF
197,413,55,1,LonePerson,NF
196,350,46,0,LonePerson,NF
199,508,96,0,LonePerson,NF
198,470,71,0,LonePerson,NF
193,342,49,1,LonePerson,NF
192,464,72,1,LonePerson,NF
195,510,90,0,LonePerson,NF
194,344,53,1,LonePerson,NF
220,488,81,1,LonePerson,NF
221,411,56,1,LonePerson,NF
222,489,81,0,LonePerson,NF
216,506,98,0,LonePerson,NF
217,208,33,1,LonePerson,NF
218,345,46,1,LonePerson,NF
219,414,57,1,LonePerson,NF
212,512,87,0,LonePerson,NF
213,280,36,0,GroupHhold,NF
213,409,58,1,GroupHhold,NF
214,338,45,1,GroupHhold,NF
214,147,15,0,GroupHhold,NF
215,139,19,1,GroupHhold,NF
215,136,16,1,GroupHhold,NF
208,143,18,0,GroupHhold,NF
208,137,20,1,GroupHhold,NF
209,281,41,0,GroupHhold,NF
209,141,23,1,GroupHhold,NF
209,410,57,1,GroupHhold,NF
210,146,18,0,GroupHhold,NF
210,140,22,1,GroupHhold,NF
210,408,61,1,GroupHhold,NF
211,144,19,0,GroupHhold,NF
211,282,36,0,GroupHhold,NF
211,339,51,1,GroupHhold,NF
