hhID,indivID,age,gender,hhRel,hhType
120,275,48,0,Married,HF7
120,73,23,0,Student,HF7
137,61,20,1,LoneParent,HF12
137,30,2,0,U15Child,HF12
137,23,2,0,U15Child,HF12
137,11,1,1,U15Child,HF12
137,18,1,1,U15Child,HF12
136,60,20,1,LoneParent,HF12
136,39,2,0,U15Child,HF12
139,501,97,0,LoneParent,HF15
139,422,71,1,O15Child,HF15
138,142,30,0,LoneParent,HF15
138,514,15,1,O15Child,HF15
141,82,23,1,Relative,HF16
141,84,22,0,Relative,HF16
140,144,25,0,LoneParent,HF15
140,515,15,1,O15Child,HF15
143,154,30,1,Relative,HF16
143,153,33,1,Relative,HF16
142,160,26,0,Relative,HF16
142,156,32,1,Relative,HF16
129,245,48,1,Married,HF8
129,267,47,0,Married,HF8
129,151,26,0,O15Child,HF8
128,236,50,1,Married,HF8
128,273,48,0,Married,HF8
128,147,26,1,O15Child,HF8
131,254,50,1,Married,HF8
131,272,48,0,Married,HF8
131,148,28,1,O15Child,HF8
130,250,51,1,Married,HF8
130,282,49,0,Married,HF8
130,145,30,1,O15Child,HF8
133,143,33,0,LoneParent,HF11
133,25,6,0,U15Child,HF11
133,512,16,1,O15Child,HF11
132,503,91,0,LoneParent,HF11
132,37,14,0,U15Child,HF11
132,149,34,0,O15Child,HF11
135,59,21,1,LoneParent,HF12
135,45,4,0,U15Child,HF12
134,502,95,0,LoneParent,HF11
134,42,14,0,U15Child,HF11
134,150,34,0,O15Child,HF11
152,431,67,1,LonePerson,NF
153,228,37,0,LonePerson,NF
154,491,79,0,LonePerson,NF
155,365,60,0,LonePerson,NF
156,372,60,0,LonePerson,NF
157,480,81,1,LonePerson,NF
158,179,26,0,LonePerson,NF
159,173,31,1,LonePerson,NF
144,80,21,1,Relative,HF16
144,83,22,0,Relative,HF16
145,155,31,1,Relative,HF16
145,224,36,1,Relative,HF16
146,159,28,0,Relative,HF16
146,223,43,1,Relative,HF16
147,222,38,1,Relative,HF16
147,85,21,0,Relative,HF16
148,157,25,1,Relative,HF16
148,152,31,1,Relative,HF16
149,116,22,1,LonePerson,NF
150,297,49,1,LonePerson,NF
151,490,79,0,LonePerson,NF
171,304,51,0,LonePerson,NF
170,430,67,1,LonePerson,NF
169,296,53,1,LonePerson,NF
168,493,77,0,LonePerson,NF
175,436,73,0,LonePerson,NF
174,440,72,0,LonePerson,NF
173,360,60,1,LonePerson,NF
172,492,79,0,LonePerson,NF
163,505,91,0,LonePerson,NF
162,115,17,1,LonePerson,NF
161,171,26,1,LonePerson,NF
160,364,56,0,LonePerson,NF
167,437,70,0,LonePerson,NF
166,226,35,1,LonePerson,NF
165,227,40,1,LonePerson,NF
164,288,53,1,LonePerson,NF
186,289,50,1,LonePerson,NF
187,292,49,1,LonePerson,NF
184,482,82,0,LonePerson,NF
185,438,67,0,LonePerson,NF
190,361,60,1,LonePerson,NF
191,230,39,0,LonePerson,NF
188,362,62,1,LonePerson,NF
189,484,80,0,LonePerson,NF
178,509,94,0,LonePerson,NF
179,508,87,0,LonePerson,NF
176,300,48,0,LonePerson,NF
177,178,28,1,LonePerson,NF
182,114,21,1,LonePerson,NF
183,476,81,1,LonePerson,NF
180,232,43,0,LonePerson,NF
181,299,47,0,LonePerson,NF
205,497,81,0,LonePerson,NF
204,478,83,1,LonePerson,NF
207,429,70,1,LonePerson,NF
206,291,46,1,LonePerson,NF
201,169,31,1,LonePerson,NF
200,441,69,0,LonePerson,NF
203,368,57,0,LonePerson,NF
202,444,66,0,LonePerson,NF
197,486,77,0,LonePerson,NF
196,119,15,0,LonePerson,NF
199,118,16,0,LonePerson,NF
198,293,53,1,LonePerson,NF
193,302,53,0,LonePerson,NF
192,494,77,0,LonePerson,NF
195,428,72,1,LonePerson,NF
194,295,47,1,LonePerson,NF
220,481,75,1,LonePerson,NF
221,432,72,1,LonePerson,NF
222,495,83,0,LonePerson,NF
223,367,58,0,LonePerson,NF
216,175,33,1,LonePerson,NF
217,439,73,0,LonePerson,NF
218,176,27,1,LonePerson,NF
219,181,29,0,LonePerson,NF
212,488,80,0,LonePerson,NF
213,435,71,0,LonePerson,NF
214,117,22,0,LonePerson,NF
215,370,57,0,LonePerson,NF
208,371,58,0,LonePerson,NF
209,177,32,1,LonePerson,NF
210,363,56,0,LonePerson,NF
211,168,28,1,LonePerson,NF
239,170,30,1,LonePerson,NF
238,434,68,0,LonePerson,NF
237,233,37,0,LonePerson,NF
236,231,37,0,LonePerson,NF
235,445,72,0,LonePerson,NF
234,442,73,0,LonePerson,NF
233,507,92,0,LonePerson,NF
232,180,30,0,LonePerson,NF
231,229,40,0,LonePerson,NF
230,477,75,1,LonePerson,NF
229,373,59,0,LonePerson,NF
228,485,76,0,LonePerson,NF
227,483,75,0,LonePerson,NF
226,359,62,1,LonePerson,NF
225,489,80,0,LonePerson,NF
224,443,68,0,LonePerson,NF
254,496,79,0,LonePerson,NF
255,225,39,1,LonePerson,NF
252,303,51,0,LonePerson,NF
253,506,91,0,LonePerson,NF
250,294,48,1,LonePerson,NF
251,301,50,0,LonePerson,NF
248,366,61,0,LonePerson,NF
249,172,33,1,LonePerson,NF
246,174,26,1,LonePerson,NF
247,504,91,0,LonePerson,NF
244,298,45,0,LonePerson,NF
245,102,19,0,GroupHhold,NF
245,93,18,1,GroupHhold,NF
242,89,20,1,GroupHhold,NF
242,100,15,0,GroupHhold,NF
243,111,22,0,GroupHhold,NF
243,427,73,1,GroupHhold,NF
240,108,20,0,GroupHhold,NF
240,107,16,0,GroupHhold,NF
241,163,31,0,GroupHhold,NF
241,106,15,0,GroupHhold,NF
273,167,28,0,GroupHhold,NF
273,86,15,1,GroupHhold,NF
272,91,19,1,GroupHhold,NF
272,97,15,0,GroupHhold,NF
258,425,68,1,GroupHhold,NF
258,109,21,0,GroupHhold,NF
259,88,18,1,GroupHhold,NF
259,90,19,1,GroupHhold,NF
256,98,18,0,GroupHhold,NF
256,99,18,0,GroupHhold,NF
257,104,15,0,GroupHhold,NF
257,95,20,0,GroupHhold,NF
262,426,68,1,GroupHhold,NF
262,87,15,1,GroupHhold,NF
263,110,21,0,GroupHhold,NF
263,96,23,0,GroupHhold,NF
263,113,15,0,GroupHhold,NF
260,162,25,0,GroupHhold,NF
260,92,18,1,GroupHhold,NF
260,103,18,0,GroupHhold,NF
261,101,19,0,GroupHhold,NF
261,166,33,0,GroupHhold,NF
261,164,26,0,GroupHhold,NF
266,165,29,0,GroupHhold,NF
266,105,21,0,GroupHhold,NF
266,112,16,0,GroupHhold,NF
267,94,17,1,GroupHhold,NF
267,516,24,0,GroupHhold,NF
267,517,22,0,GroupHhold,NF
264,518,18,0,GroupHhold,NF
264,519,52,0,GroupHhold,NF
264,520,21,0,GroupHhold,NF
265,521,44,0,GroupHhold,NF
265,522,22,0,GroupHhold,NF
265,523,15,0,GroupHhold,NF
265,524,64,0,GroupHhold,NF
270,525,28,0,GroupHhold,NF
270,526,22,0,GroupHhold,NF
270,527,68,0,GroupHhold,NF
270,528,18,0,GroupHhold,NF
271,529,75,0,GroupHhold,NF
271,530,25,0,GroupHhold,NF
271,531,72,1,GroupHhold,NF
271,532,31,1,GroupHhold,NF
268,533,76,1,GroupHhold,NF
268,534,35,1,GroupHhold,NF
268,535,19,1,GroupHhold,NF
268,536,20,0,GroupHhold,NF
269,537,69,1,GroupHhold,NF
269,538,18,1,GroupHhold,NF
269,539,40,0,GroupHhold,NF
269,540,49,1,GroupHhold,NF
