hhID,indivID,age,gender,hhRel,hhType
166,736,25,1,Married,HF5
166,810,25,0,Married,HF5
166,378,7,0,U15Child,HF5
166,99,1,1,U15Child,HF5
166,19,3,1,U15Child,HF5
165,701,26,1,Married,HF5
165,880,25,0,Married,HF5
165,207,6,1,U15Child,HF5
165,122,1,1,U15Child,HF5
165,38,3,1,U15Child,HF5
164,687,28,1,Married,HF5
164,887,25,0,Married,HF5
164,362,7,0,U15Child,HF5
164,17,2,1,U15Child,HF5
164,84,3,1,U15Child,HF5
186,693,27,1,Married,HF5
186,864,25,0,Married,HF5
186,195,6,1,U15Child,HF5
186,77,2,1,U15Child,HF5
186,117,3,1,U15Child,HF5
187,762,25,1,Married,HF5
187,515,20,0,Married,HF5
187,252,4,1,U15Child,HF5
187,105,2,1,U15Child,HF5
187,202,3,1,U15Child,HF5
184,737,27,1,Married,HF5
184,867,25,0,Married,HF5
184,414,7,0,U15Child,HF5
184,146,2,1,U15Child,HF5
184,69,4,1,U15Child,HF5
185,696,28,1,Married,HF5
185,871,25,0,Married,HF5
185,223,6,1,U15Child,HF5
185,187,2,1,U15Child,HF5
185,65,4,1,U15Child,HF5
190,720,25,1,Married,HF5
190,874,25,0,Married,HF5
190,406,7,0,U15Child,HF5
190,209,2,1,U15Child,HF5
190,217,4,1,U15Child,HF5
191,780,25,1,Married,HF5
191,838,25,0,Married,HF5
191,211,6,1,U15Child,HF5
191,71,3,1,U15Child,HF5
191,53,5,1,U15Child,HF5
188,740,27,1,Married,HF5
188,911,25,0,Married,HF5
188,405,7,0,U15Child,HF5
188,112,3,1,U15Child,HF5
188,82,5,1,U15Child,HF5
189,760,27,1,Married,HF5
189,897,25,0,Married,HF5
189,5,7,1,U15Child,HF5
189,141,3,1,U15Child,HF5
189,115,6,1,U15Child,HF5
178,781,25,1,Married,HF5
178,823,26,0,Married,HF5
178,392,7,0,U15Child,HF5
178,152,3,1,U15Child,HF5
178,276,0,0,U15Child,HF5
179,682,29,1,Married,HF5
179,817,26,0,Married,HF5
179,29,7,1,U15Child,HF5
179,62,4,1,U15Child,HF5
179,305,0,0,U15Child,HF5
176,690,28,1,Married,HF5
176,818,26,0,Married,HF5
176,436,7,0,U15Child,HF5
176,70,4,1,U15Child,HF5
176,343,0,0,U15Child,HF5
177,698,26,1,Married,HF5
177,805,26,0,Married,HF5
177,30,7,1,U15Child,HF5
177,140,4,1,U15Child,HF5
177,325,0,0,U15Child,HF5
182,755,27,1,Married,HF5
182,809,26,0,Married,HF5
182,464,7,0,U15Child,HF5
182,160,4,1,U15Child,HF5
182,389,0,0,U15Child,HF5
183,697,29,1,Married,HF5
183,799,26,0,Married,HF5
183,40,7,1,U15Child,HF5
183,206,4,1,U15Child,HF5
183,445,0,0,U15Child,HF5
180,692,29,1,Married,HF5
180,797,26,0,Married,HF5
180,490,7,0,U15Child,HF5
180,236,4,1,U15Child,HF5
180,260,1,0,U15Child,HF5
181,719,27,1,Married,HF5
181,875,26,0,Married,HF5
181,44,7,1,U15Child,HF5
181,48,5,1,U15Child,HF5
181,293,1,0,U15Child,HF5
205,683,30,1,Married,HF5
205,877,26,0,Married,HF5
205,485,7,0,U15Child,HF5
205,127,5,1,U15Child,HF5
205,296,1,0,U15Child,HF5
204,787,27,1,Married,HF5
204,861,26,0,Married,HF5
204,45,7,1,U15Child,HF5
204,186,5,1,U15Child,HF5
204,345,1,0,U15Child,HF5
207,748,29,1,Married,HF5
207,860,26,0,Married,HF5
207,486,7,0,U15Child,HF5
207,6,6,1,U15Child,HF5
207,365,1,0,U15Child,HF5
206,778,27,1,Married,HF5
206,512,21,0,Married,HF5
206,468,5,0,U15Child,HF5
206,273,0,0,U15Child,HF5
206,412,1,0,U15Child,HF5
201,694,26,1,Married,HF5
201,833,26,0,Married,HF5
201,55,7,1,U15Child,HF5
201,313,0,0,U15Child,HF5
201,443,1,0,U15Child,HF5
200,745,26,1,Married,HF5
200,804,30,0,Married,HF5
200,480,9,0,U15Child,HF5
200,301,0,0,U15Child,HF5
200,454,1,0,U15Child,HF5
203,739,26,1,Married,HF5
203,837,26,0,Married,HF5
203,271,8,0,U15Child,HF5
203,380,0,0,U15Child,HF5
203,285,2,0,U15Child,HF5
202,764,26,1,Married,HF5
202,801,27,0,Married,HF5
202,100,7,1,U15Child,HF5
202,442,0,0,U15Child,HF5
202,311,2,0,U15Child,HF5
197,733,26,1,Married,HF5
197,842,26,0,Married,HF5
197,59,7,1,U15Child,HF5
197,424,0,0,U15Child,HF5
197,369,2,0,U15Child,HF5
196,776,27,1,Married,HF5
196,847,26,0,Married,HF5
196,297,8,0,U15Child,HF5
196,419,0,0,U15Child,HF5
196,321,6,0,U15Child,HF5
199,751,28,1,Married,HF5
199,914,26,0,Married,HF5
199,337,8,0,U15Child,HF5
199,455,0,0,U15Child,HF5
199,258,7,0,U15Child,HF5
198,761,28,1,Married,HF5
198,906,26,0,Married,HF5
198,85,7,1,U15Child,HF5
198,266,1,0,U15Child,HF5
193,685,32,1,Married,HF5
193,899,26,0,Married,HF5
193,350,8,0,U15Child,HF5
193,270,1,0,U15Child,HF5
192,735,26,1,Married,HF5
192,812,27,0,Married,HF5
192,320,8,0,U15Child,HF5
192,302,1,0,U15Child,HF5
195,766,28,1,Married,HF5
195,813,27,0,Married,HF5
195,109,7,1,U15Child,HF5
195,379,1,0,U15Child,HF5
194,765,30,1,Married,HF5
194,888,27,0,Married,HF5
194,361,8,0,U15Child,HF5
194,358,1,0,U15Child,HF5
220,716,29,1,Married,HF5
220,890,27,0,Married,HF5
220,107,7,1,U15Child,HF5
220,399,1,0,U15Child,HF5
221,753,30,1,Married,HF5
221,868,27,0,Married,HF5
221,403,8,0,U15Child,HF5
221,417,1,0,U15Child,HF5
222,767,28,1,Married,HF5
222,816,28,0,Married,HF5
222,388,8,0,U15Child,HF5
222,478,1,0,U15Child,HF5
223,723,26,1,Married,HF5
223,869,27,0,Married,HF5
223,121,7,1,U15Child,HF5
223,469,1,0,U15Child,HF5
216,759,28,1,Married,HF5
216,819,28,0,Married,HF5
216,191,7,1,U15Child,HF5
216,452,1,0,U15Child,HF5
217,757,28,1,Married,HF5
217,873,27,0,Married,HF5
217,401,8,0,U15Child,HF5
217,351,2,0,U15Child,HF5
218,712,30,1,Married,HF5
218,855,27,0,Married,HF5
218,135,7,1,U15Child,HF5
218,438,2,0,U15Child,HF5
219,714,28,1,Married,HF5
219,836,27,0,Married,HF5
219,404,8,0,U15Child,HF5
219,470,2,0,U15Child,HF5
212,785,26,1,Married,HF5
212,513,21,0,Married,HF5
212,238,5,1,U15Child,HF5
212,281,3,0,U15Child,HF5
213,718,29,1,Married,HF5
213,846,27,0,Married,HF5
213,145,7,1,U15Child,HF5
213,264,3,0,U15Child,HF5
214,732,30,1,Married,HF5
214,844,27,0,Married,HF5
214,396,8,0,U15Child,HF5
214,308,3,0,U15Child,HF5
215,686,31,1,Married,HF5
215,921,27,0,Married,HF5
215,174,7,1,U15Child,HF5
215,341,3,0,U15Child,HF5
208,726,30,1,Married,HF5
208,905,27,0,Married,HF5
208,384,8,0,U15Child,HF5
208,346,3,0,U15Child,HF5
209,706,28,1,Married,HF5
209,830,28,0,Married,HF5
209,441,8,0,U15Child,HF5
209,372,3,0,U15Child,HF5
210,711,28,1,Married,HF5
210,903,27,0,Married,HF5
210,165,7,1,U15Child,HF5
210,435,3,0,U15Child,HF5
211,699,31,1,Married,HF5
211,796,28,0,Married,HF5
211,180,7,1,U15Child,HF5
211,462,3,0,U15Child,HF5
239,689,31,1,Married,HF5
239,795,28,0,Married,HF5
239,448,8,0,U15Child,HF5
239,481,3,0,U15Child,HF5
238,747,31,1,Married,HF5
238,866,28,0,Married,HF5
238,181,7,1,U15Child,HF5
238,307,4,0,U15Child,HF5
237,784,30,1,Married,HF5
237,849,28,0,Married,HF5
237,493,8,0,U15Child,HF5
237,374,4,0,U15Child,HF5
236,734,28,1,Married,HF5
236,857,28,0,Married,HF5
236,198,7,1,U15Child,HF5
236,354,4,0,U15Child,HF5
235,792,26,1,Married,HF5
235,820,29,0,Married,HF5
235,253,7,1,U15Child,HF5
235,355,4,0,U15Child,HF5
234,774,30,1,Married,HF5
234,845,28,0,Married,HF5
234,255,9,0,U15Child,HF5
234,318,5,0,U15Child,HF5
233,704,29,1,Married,HF5
233,926,28,0,Married,HF5
233,239,7,1,U15Child,HF5
233,381,5,0,U15Child,HF5
232,779,30,1,Married,HF5
232,912,28,0,Married,HF5
232,277,9,0,U15Child,HF5
232,398,5,0,U15Child,HF5
231,707,29,1,Married,HF5
231,909,28,0,Married,HF5
231,231,7,1,U15Child,HF5
231,433,5,0,U15Child,HF5
230,722,28,1,Married,HF5
230,907,28,0,Married,HF5
230,261,9,0,U15Child,HF5
230,439,5,0,U15Child,HF5
229,777,30,1,Married,HF5
229,902,28,0,Married,HF5
229,229,7,1,U15Child,HF5
229,259,6,0,U15Child,HF5
228,786,28,1,Married,HF5
228,900,28,0,Married,HF5
228,269,9,0,U15Child,HF5
228,312,6,0,U15Child,HF5
227,708,29,1,Married,HF5
227,806,29,0,Married,HF5
227,289,9,0,U15Child,HF5
227,413,6,0,U15Child,HF5
226,743,31,1,Married,HF5
226,808,29,0,Married,HF5
226,249,7,1,U15Child,HF5
226,477,6,0,U15Child,HF5
225,1018,35,1,Married,HF5
225,881,29,0,Married,HF5
225,336,9,0,U15Child,HF5
225,267,7,0,U15Child,HF5
224,710,29,1,Married,HF5
224,882,29,0,Married,HF5
224,245,7,1,U15Child,HF5
254,1019,35,1,Married,HF5
254,884,29,0,Married,HF5
254,373,9,0,U15Child,HF5
255,721,29,1,Married,HF5
255,886,29,0,Married,HF5
255,377,9,0,U15Child,HF5
252,763,31,1,Married,HF5
252,865,29,0,Married,HF5
252,240,7,1,U15Child,HF5
253,691,32,1,Married,HF5
253,876,29,0,Married,HF5
253,356,9,0,U15Child,HF5
253,1247,38,1,Relative,HF5
250,729,31,1,Married,HF5
250,878,29,0,Married,HF5
250,15,8,1,U15Child,HF5
251,789,31,1,Married,HF5
251,859,29,0,Married,HF5
251,366,9,0,U15Child,HF5
248,783,28,1,Married,HF5
248,514,21,0,Married,HF5
248,458,5,0,U15Child,HF5
249,775,31,1,Married,HF5
249,856,29,0,Married,HF5
249,34,8,1,U15Child,HF5
