hhID,indivID,age,gender,hhRel,hhType
39,10,4,1,U15Child,HF5
39,14,5,1,U15Child,HF5
36,334,47,1,Married,HF4
36,363,46,0,Married,HF4
36,25,13,1,U15Child,HF4
36,183,18,0,O15Child,HF4
37,338,48,1,Married,HF4
37,356,47,0,Married,HF4
37,26,13,1,U15Child,HF4
37,173,20,1,O15Child,HF4
42,200,25,1,Married,HF5
42,153,23,0,Married,HF5
42,88,6,0,U15Child,HF5
42,59,0,1,U15Child,HF5
42,9,1,1,U15Child,HF5
43,143,19,1,Married,HF5
43,152,18,0,Married,HF5
43,53,2,1,U15Child,HF5
43,57,0,1,U15Child,HF5
43,42,1,1,U15Child,HF5
40,142,19,1,Married,HF5
40,146,18,0,Married,HF5
40,133,2,0,U15Child,HF5
40,12,1,1,U15Child,HF5
40,56,1,1,U15Child,HF5
41,189,28,1,Married,HF5
41,203,25,0,Married,HF5
41,33,6,1,U15Child,HF5
41,63,1,1,U15Child,HF5
41,65,3,1,U15Child,HF5
46,141,18,1,Married,HF5
46,147,18,0,Married,HF5
46,60,2,1,U15Child,HF5
46,73,0,0,U15Child,HF5
46,87,0,0,U15Child,HF5
47,199,25,1,Married,HF5
47,144,20,0,Married,HF5
47,124,4,0,U15Child,HF5
47,2,4,1,U15Child,HF5
47,112,2,0,U15Child,HF5
44,202,27,1,Married,HF5
44,217,25,0,Married,HF5
44,103,6,0,U15Child,HF5
44,18,5,1,U15Child,HF5
44,113,3,0,U15Child,HF5
45,191,26,1,Married,HF5
45,214,25,0,Married,HF5
45,106,6,0,U15Child,HF5
45,86,0,0,U15Child,HF5
45,92,4,0,U15Child,HF5
51,198,25,1,Married,HF5
51,148,19,0,Married,HF5
51,120,3,0,U15Child,HF5
51,109,0,0,U15Child,HF5
50,193,28,1,Married,HF5
50,209,25,0,Married,HF5
50,37,6,1,U15Child,HF5
50,139,0,0,U15Child,HF5
50,116,5,0,U15Child,HF5
49,192,28,1,Married,HF5
49,227,25,0,Married,HF5
49,107,6,0,U15Child,HF5
49,135,0,0,U15Child,HF5
48,194,28,1,Married,HF5
48,204,27,0,Married,HF5
48,54,6,1,U15Child,HF5
48,100,1,0,U15Child,HF5
55,196,29,1,Married,HF5
55,216,26,0,Married,HF5
55,55,6,1,U15Child,HF5
55,98,1,0,U15Child,HF5
54,190,33,1,Married,HF5
54,207,29,0,Married,HF5
54,110,7,0,U15Child,HF5
54,97,1,0,U15Child,HF5
53,262,35,1,Married,HF5
53,206,33,0,Married,HF5
53,17,8,1,U15Child,HF5
53,123,2,0,U15Child,HF5
52,272,36,1,Married,HF5
52,295,35,0,Married,HF5
52,72,9,0,U15Child,HF5
52,95,3,0,U15Child,HF5
59,197,26,1,Married,HF5
59,215,26,0,Married,HF5
59,81,7,0,U15Child,HF5
59,90,4,0,U15Child,HF5
58,260,35,1,Married,HF5
58,208,33,0,Married,HF5
58,96,8,0,U15Child,HF5
58,85,5,0,U15Child,HF5
57,269,35,1,Married,HF5
57,219,31,0,Married,HF5
57,43,7,1,U15Child,HF5
57,108,5,0,U15Child,HF5
56,195,25,1,Married,HF5
56,149,19,0,Married,HF5
56,66,3,1,U15Child,HF5
63,253,37,1,Married,HF5
63,283,36,0,Married,HF5
63,27,8,1,U15Child,HF5
63,128,5,0,U15Child,HF5
62,276,36,1,Married,HF5
62,211,33,0,Married,HF5
62,126,8,0,U15Child,HF5
61,273,37,1,Married,HF5
61,284,36,0,Married,HF5
61,74,9,0,U15Child,HF5
60,263,36,1,Married,HF5
60,306,39,0,Married,HF5
60,39,10,1,U15Child,HF5
68,254,38,1,Married,HF5
68,287,37,0,Married,HF5
68,64,8,1,U15Child,HF5
69,261,36,1,Married,HF5
69,225,33,0,Married,HF5
69,22,8,1,U15Child,HF5
70,265,36,1,Married,HF5
70,205,32,0,Married,HF5
70,83,8,0,U15Child,HF5
71,251,38,1,Married,HF5
71,288,36,0,Married,HF5
71,35,8,1,U15Child,HF5
64,266,40,1,Married,HF5
64,292,36,0,Married,HF5
64,121,9,0,U15Child,HF5
65,278,38,1,Married,HF5
65,281,38,0,Married,HF5
65,69,11,0,U15Child,HF5
66,250,39,1,Married,HF5
66,299,36,0,Married,HF5
66,41,8,1,U15Child,HF5
67,257,39,1,Married,HF5
67,303,36,0,Married,HF5
67,136,9,0,U15Child,HF5
76,268,40,1,Married,HF5
76,304,37,0,Married,HF5
76,130,10,0,U15Child,HF5
77,259,41,1,Married,HF5
77,309,39,0,Married,HF5
77,129,11,0,U15Child,HF5
78,264,41,1,Married,HF5
78,286,38,0,Married,HF5
78,15,10,1,U15Child,HF5
79,255,42,1,Married,HF5
79,307,38,0,Married,HF5
79,76,11,0,U15Child,HF5
72,270,41,1,Married,HF5
72,279,41,0,Married,HF5
72,127,12,0,U15Child,HF5
73,252,42,1,Married,HF5
73,280,40,0,Married,HF5
73,80,12,0,U15Child,HF5
74,274,42,1,Married,HF5
74,285,40,0,Married,HF5
74,104,12,0,U15Child,HF5
75,258,42,1,Married,HF5
75,298,42,0,Married,HF5
75,134,12,0,U15Child,HF5
85,344,48,1,Married,HF8
85,365,45,0,Married,HF8
85,171,16,1,O15Child,HF8
84,267,42,1,Married,HF5
84,305,40,0,Married,HF5
84,119,12,0,U15Child,HF5
87,342,50,1,Married,HF8
87,369,49,0,Married,HF8
87,187,19,0,O15Child,HF8
86,333,45,1,Married,HF8
86,294,41,0,Married,HF8
86,438,25,0,O15Child,HF8
81,275,43,1,Married,HF5
81,289,40,0,Married,HF5
81,115,12,0,U15Child,HF5
80,339,47,1,Married,HF5
80,367,46,0,Married,HF5
80,117,13,0,U15Child,HF5
83,277,43,1,Married,HF5
83,282,41,0,Married,HF5
83,125,12,0,U15Child,HF5
82,256,43,1,Married,HF5
82,308,41,0,Married,HF5
82,122,12,0,U15Child,HF5
93,341,51,1,Married,HF8
93,355,50,0,Married,HF8
93,177,22,1,O15Child,HF8
92,347,52,1,Married,HF8
92,359,51,0,Married,HF8
92,188,20,0,O15Child,HF8
95,335,47,1,Married,HF8
95,360,45,0,Married,HF8
95,181,17,0,O15Child,HF8
94,345,52,1,Married,HF8
94,362,47,0,Married,HF8
94,176,20,1,O15Child,HF8
89,343,53,1,Married,HF8
89,366,52,0,Married,HF8
89,242,26,1,O15Child,HF8
88,383,56,1,Married,HF8
88,398,55,0,Married,HF8
88,241,31,1,O15Child,HF8
91,381,55,1,Married,HF8
91,368,53,0,Married,HF8
91,238,29,1,O15Child,HF8
90,392,55,1,Married,HF8
90,357,53,0,Married,HF8
90,178,20,0,O15Child,HF8
102,315,38,0,LoneParent,HF9
102,24,10,1,U15Child,HF9
102,164,18,0,Student,HF9
102,443,16,0,O15Child,HF9
102,28,5,1,U15Child,HF9
103,323,38,0,LoneParent,HF10
103,140,11,0,U15Child,HF10
103,167,21,0,Student,HF10
103,67,0,1,U15Child,HF10
103,11,3,1,U15Child,HF10
103,166,15,0,Student,HF10
103,165,15,0,Student,HF10
103,158,17,0,Student,HF10
103,159,18,0,Student,HF10
103,160,18,0,Student,HF10
100,325,39,0,LoneParent,HF9
100,46,10,1,U15Child,HF9
100,162,22,0,Student,HF9
100,442,17,0,O15Child,HF9
100,163,15,0,Student,HF9
101,321,39,0,LoneParent,HF9
101,52,10,1,U15Child,HF9
101,161,23,0,Student,HF9
101,441,16,0,O15Child,HF9
101,168,17,0,Student,HF9
98,316,40,0,LoneParent,HF9
98,6,11,1,U15Child,HF9
98,157,16,1,Student,HF9
98,440,20,0,O15Child,HF9
99,324,40,0,LoneParent,HF9
99,21,11,1,U15Child,HF9
99,156,18,1,Student,HF9
99,439,21,0,O15Child,HF9
96,336,53,1,Married,HF8
96,354,53,0,Married,HF8
96,240,29,1,O15Child,HF8
97,382,58,1,Married,HF8
97,364,53,0,Married,HF8
97,182,20,0,O15Child,HF8
110,237,27,0,LoneParent,HF12
110,101,7,0,U15Child,HF12
110,1,0,1,U15Child,HF12
110,16,0,1,U15Child,HF12
110,32,0,1,U15Child,HF12
110,3,1,1,U15Child,HF12
110,47,1,1,U15Child,HF12
110,13,2,1,U15Child,HF12
110,31,3,1,U15Child,HF12
110,8,4,1,U15Child,HF12
110,38,5,1,U15Child,HF12
110,70,0,0,U15Child,HF12
110,94,3,0,U15Child,HF12
110,114,4,0,U15Child,HF12
110,68,5,0,U15Child,HF12
110,138,5,0,U15Child,HF12
110,71,6,0,U15Child,HF12
111,232,27,0,LoneParent,HF12
111,62,6,1,U15Child,HF12
108,322,41,0,LoneParent,HF11
108,131,12,0,U15Child,HF11
108,184,15,0,O15Child,HF11
108,30,2,1,U15Child,HF11
108,4,4,1,U15Child,HF11
109,230,27,0,LoneParent,HF12
109,99,7,0,U15Child,HF12
106,313,42,0,LoneParent,HF11
106,82,13,0,U15Child,HF11
106,179,15,0,O15Child,HF11
106,77,2,0,U15Child,HF11
106,105,4,0,U15Child,HF11
107,312,42,1,LoneParent,HF11
107,93,13,0,U15Child,HF11
107,186,17,0,O15Child,HF11
107,75,3,0,U15Child,HF11
107,89,6,0,U15Child,HF11
104,317,43,0,LoneParent,HF10
104,91,13,0,U15Child,HF10
104,154,22,1,Student,HF10
104,51,1,1,U15Child,HF10
104,79,3,0,U15Child,HF10
105,319,43,0,LoneParent,HF10
105,50,11,1,U15Child,HF10
105,155,23,1,Student,HF10
105,44,4,1,U15Child,HF10
105,102,4,0,U15Child,HF10
119,233,29,0,LoneParent,HF12
119,7,7,1,U15Child,HF12
118,236,30,0,LoneParent,HF12
118,137,7,0,U15Child,HF12
117,235,30,0,LoneParent,HF12
117,132,7,0,U15Child,HF12
116,231,30,0,LoneParent,HF12
116,20,7,1,U15Child,HF12
115,234,31,0,LoneParent,HF12
115,78,8,0,U15Child,HF12
114,314,36,0,LoneParent,HF12
114,84,10,0,U15Child,HF12
113,318,37,0,LoneParent,HF12
113,19,9,1,U15Child,HF12
112,320,37,0,LoneParent,HF12
112,45,9,1,U15Child,HF12
127,370,46,0,LoneParent,HF15
127,172,18,1,O15Child,HF15
126,371,48,0,LoneParent,HF15
126,170,22,1,O15Child,HF15
125,372,49,0,LoneParent,HF15
125,169,22,1,O15Child,HF15
124,407,55,0,LoneParent,HF15
124,239,33,1,O15Child,HF15
123,404,59,0,LoneParent,HF15
123,327,40,1,O15Child,HF15
122,406,61,0,LoneParent,HF15
122,328,40,1,O15Child,HF15
121,311,37,1,LoneParent,HF12
121,58,9,1,U15Child,HF12
120,310,37,1,LoneParent,HF12
120,5,10,1,U15Child,HF12
137,434,78,1,LonePerson,NF
136,433,76,1,LonePerson,NF
139,376,48,0,LonePerson,NF
138,409,55,1,LonePerson,NF
141,375,50,1,LonePerson,NF
140,374,47,1,LonePerson,NF
143,329,38,1,LonePerson,NF
142,330,38,1,LonePerson,NF
129,243,25,1,Relative,HF16
129,245,26,1,Relative,HF16
128,405,61,0,LoneParent,HF15
128,326,43,1,O15Child,HF15
131,246,27,1,Relative,HF16
131,244,32,1,Relative,HF16
130,429,81,0,Relative,HF16
130,430,77,0,Relative,HF16
133,431,81,0,Relative,HF16
133,444,17,0,Relative,HF16
132,445,82,0,Relative,HF16
132,446,28,0,Relative,HF16
135,410,62,1,LonePerson,NF
134,432,83,1,LonePerson,NF
144,377,46,0,LonePerson,NF
145,408,61,1,LonePerson,NF
146,378,53,0,LonePerson,NF
147,331,36,1,LonePerson,NF
148,373,47,1,LonePerson,NF
149,447,51,0,LonePerson,NF
150,448,45,0,LonePerson,NF
151,449,45,0,LonePerson,NF
